no,timestamp,teks,teks_processed,teks_translated,neg,neu,pos,compound_score,sentiment
6726,2017-05-31T12:36:13.000Z,DPR dan Pemerintah Sepakat Bahas RUU Jabatan Hakim,DPR dan pemerintah sepakat bahas RUU jabatan hakim,The DPR and the government have agreed to discuss the Bill on the position of judges,0.166,0.718,0.116,0.0258,neutral
6727,2017-05-31T11:53:49.000Z,Brp bnyk lg darah rkyt yg hrs disiapkn u para drakula Pansus RUU Pemilu pmerintah akhirnya spakat tambah kursi anggota DPR,berapa banyak lagi darah rkyt yang harus disiapkn kamu para drakula pansus RUU pemilu pmerintah akhirnya spakat tambah kursi anggota DPR,"how much more blood of the people must be prepared, you Dracula, the special committee on the government election bill has finally agreed to add seats for members of the DPR?",0.083,0.691,0.227,0.6369,positive
6728,2017-05-31T11:29:34.000Z,Pansus RUU Pemilu dan pemerintah akhirnya sepakat menambah kursi anggota DPR,pansus RUU pemilu dan pemerintah akhirnya sepakat menambah kursi anggota DPR,The special committee on the election bill and the government finally agreed to add seats to members of the DPR,0.126,0.672,0.202,0.4215,positive
6729,2017-05-31T11:12:53.000Z,LIVE! Prog Dari Redaksi menyoal penambahan kursi jumlah anggota DPR bersama pakar kebijakan publik tata negara Umaha Sidoarjo Panji G,LIVE ! prog dari redaksi menyoal penambahan kursi jumlah anggota DPR bersama pakar kebijakan publik tata negara umaha sidoarjo panji tidak,LIVE! prog from the editorial team regarding increasing the number of seats in the DPR members together with state administration public policy expert Umaha Sidoarjo Panji No,0.087,0.868,0.045,-0.2942,negative
6730,2017-05-31T09:56:46.000Z,Radio ANDIKA Dewan Perwakilan Rakyat tetap meneruskan pembahasan Rancangan Undang undang Terorisme Ketua,radio ANDIKA dewan perwakilan rakyat tetap meneruskan pembahasan rancangan undang undang terorisme ketua,"ANDIKA radio, the House of Representatives continues to discuss the chairman's draft law on terrorism",0.247,0.753,0.0,-0.6808,negative
6731,2017-05-31T09:43:50.000Z,Rapat Pansus dan Panja RUU Pemberantasan Tindak Pidana Terorisme di Gedung DPR Senayan Jakarta Rabu masih berlangsung,rapat pansus dan panja RUU pemberantasan tindak pidana terorisme di gedung DPR senayan jakarta rabu masih berlangsung,"The special committee and working committee meeting for the bill on eradicating criminal acts of terrorism at the Senayan DPR building, Jakarta, Wednesday is still ongoing",0.278,0.643,0.079,-0.7783,negative
6732,2017-05-31T08:51:41.000Z,LIVE NOW! Rapat Pansus dan Panja RUU Pemberantasan Tindak Pidana Terorisme di Gedung DPR Senayan Jakarta,LIVE NOW ! rapat pansus dan panja RUU pemberantasan tindak pidana terorisme di gedung DPR senayan jakarta,"LIVE NOW! meeting of the special committee and working committee for the bill on eradicating criminal acts of terrorism at the Senayan DPR building, Jakarta",0.292,0.627,0.081,-0.7959,negative
6733,2017-05-31T08:45:51.000Z,ICJR Sambut Baik Hasil Rapat RKUHP di DPR,ICJR sambut baik hasil rapat RKUHP di DPR,ICJR welcomes the results of the RKUHP meeting at the DPR,0.0,0.787,0.213,0.4019,positive
6734,2017-05-31T05:34:20.000Z,Rapat Pembahasan Revisi Undang Undang Minerba Mineral dan Batubara,rapat pembahasan revisi undang undang minerba mineral dan batubara,meeting to discuss the revision of the mineral and coal mining law,0.141,0.859,0.0,-0.2023,negative
6735,2017-05-31T05:30:26.000Z,Komisi III Minta Pemerintah Konsolidasi Terkait Tipidsus pada RUU KUHP,komisi II meminta pemerintah konsolidasi terkait tipidsus pada RUU KUHP,Commission II asked the government to consolidate the typidsus issue in the Criminal Code Bill,0.348,0.652,0.0,-0.6597,negative
6736,2017-05-31T05:01:44.000Z,Komisi V DPR Rapat Tim Perumus RUU Arsitek dengan Pemerintah membahas DIM RUU Komisi,komisi v DPR rapat tim perumus RUU arsitek dengan pemerintah membahas DIM RUU komisi,commission v DPR meeting between the team drafting the architect's bill and the government to discuss the DIM of the commission's bill,0.2,0.8,0.0,-0.3612,negative
6737,2017-05-31T04:50:31.000Z,kom Teguh J jateng Komisi dpt penugasan dr pimpinan DPR RI Komisi diminta melakukan pembahasan ttg RUU,kom teguh saja jateng komisi dapat penugasan dari pimpinan DPR RI komisi diminta melakukan pembahasan tentang RUU,"Kom Teguh from Central Java, the commission received an assignment from the leadership of the House of Representatives, the commission was asked to conduct discussions regarding the Bill",0.053,0.947,0.0,-0.128,negative
6738,2017-05-31T04:32:57.000Z,Serbaiknya DPR RI bersuara yakinkan soal RUU tsb kpd Rakyat ! Ngapain hrs minta PerppU anti teroris terbitkan kpd Presiden,serbaiknya DPR RI bersuara yakinkan soal RUU tersebut kepada rakyat ! mengapai harus meminta perppu anti teroris terbitkan kepada presiden,serbaiknya DPR RI bersuara yakinkan soal RUU tersebut kepada rakyat ! why should I ask the president to issue an anti-terrorist perppu?,0.0,1.0,0.0,0.0,neutral
6739,2017-05-31T04:24:50.000Z,Temui Petani Tembakau Anggota DPR Ini Janji Kawal Penyelesaian RUU Pertembakauan KerenTanpaRokok,temui petani tembakau anggota DPR ini janji kawal penyelesaian RUU pertembakauan kerentanparokok,"meet tobacco farmers, members of this DPR promise to oversee the completion of the smoke-free cool tobacco bill",0.076,0.808,0.116,0.2023,positive
6740,2017-05-31T04:23:30.000Z,Ketua DPR RI Setuju Selesaikan RUU Antiterorisme,ketua DPR RI setuju selesaikan RUU antiterorisme,The chairman of the DPR RI agrees to complete the anti-terrorism bill,0.113,0.752,0.135,0.0772,positive
6741,2017-05-31T03:58:56.000Z,Temui Petani Tembakau Anggota DPR Ini Janji Kawal Penyelesaian RUU Pertembakauan WorldNoTobaccoDay,temui petani tembakau anggota DPR ini janji kawal penyelesaian RUU pertembakauan worldnotobaccoday,"meet tobacco farmers, members of this DPR promise to oversee the completion of the tobacco bill worldnotobaccoday",0.086,0.914,0.0,-0.128,negative
6742,2017-05-31T02:20:32.000Z,Menyampaikan pandangan F PPP thd kerangka ekonomi makro pokok pokok kebijakan fiscal APBN thn di ruang rapat paripurna DPR RI,menyampaikan pandangan f PP thd kerangka ekonomi makro pokok pokok kebijakan fiscal APBN tahun di ruang rapat paripurna DPR RI,conveyed the PP's views on the macroeconomic framework of the main fiscal policies of the APBN in the plenary meeting room of the DPR RI,0.0,1.0,0.0,0.0,neutral
6743,2017-05-31T02:02:25.000Z,dan Pemerintah akan kebut proses pembahasan RUU Terorisme Insya Allah dalam waktu dekat bs disahkan Mhn doa dan dukungannya,dan pemerintah akan kebut proses pembahasan RUU terorisme insya allah dalam waktu dekat dapat disahkan mhn doa dan dukungannya,"and the government will speed up the process of discussing the terrorism bill. God willing, it will be passed in the near future, thanks for your prayers and support",0.194,0.588,0.217,0.2263,positive
6744,2017-05-31T01:58:50.000Z,Maju terus Pak Segera dipercepat Pengesahannya,maju terus pak segera dipercepat pengesahannya,"keep going, sir, speed up the approval",0.0,0.659,0.341,0.4767,positive
6745,2017-05-31T01:45:05.000Z,Ya bapak cepat tuntaskan RUU tsb sekarang udah banyak media abal penebar fitnah dan pemecah belah,ya bapak cepat tuntaskan RUU tersebut sekarang sudah banyak media abal penebar fitnah dan pemecah belah,"Yes sir, quickly complete the bill. Now there are a lot of fake media spreading slander and division",0.216,0.657,0.127,-0.2263,negative
6746,2017-05-31T01:34:02.000Z,Agenda DPR Rabu Pukul WIB Komisi IX DPR Rapat Panja RUU PPOLN dengan Pemrintah agendaDPR,agenda DPR rabu pukul WIB komisi IX DPR rapat panja RUU PPOLN dengan pemrintah agendadpr,DPR agenda Wednesday at WIB Commission IX DPR PPOLN Bill working committee meeting with the DPR agenda agenda,0.081,0.919,0.0,-0.128,negative
6747,2017-05-31T01:33:15.000Z,Agenda DPR Rabu Pukul WIB Komisi V DPR Rapt Tim Perumus RUU Arsitek agendaDPR,agenda DPR rabu pukul WIB komisi v DPR rapt tim perumus RUU arsitek agendadpr,DPR agenda Wednesday at WIB commission v DPR meeting drafting team drafting draft agenda DPR agenda,0.0,1.0,0.0,0.0,neutral
6748,2017-05-31T01:32:20.000Z,Agenda DPR Rabu Pukul WIB Pemilihan dan Penetapan Pimpinan Pansus RUU Pertembakauan agendaDPR,agenda DPR rabu pukul WIB pemilihan dan penetapan pimpinan pansus RUU pertembakauan agendadpr,"DPR agenda, Wednesday at WIB, election and appointment of leadership of the special committee on the tobacco bill, DPR agenda",0.068,0.811,0.122,0.296,positive
6749,2017-05-31T01:31:45.000Z,Agenda DPR Rabu Pukul WIB Baleg DPR Rapat Harmonisai RUU Penyiaran agendaDPR,agenda DPR rabu pukul WIB baleg DPR rapat harmonisai RUU penyiaran agendadpr,DPR agenda Wednesday at WIB DPR baleg meeting to harmonize DPR agenda broadcasting bill,0.093,0.741,0.167,0.296,positive
6750,2017-05-31T00:20:01.000Z,Simak! Ketua Pansus RUU Pemilu Waket komisi II DPR Lukman Edi terkait penambahan kursi anggota DPR RI ElshintaNewsAndTalk,simak ! ketua pansus RUU pemilu waket komisi II DPR lukman edi terkait penambahan kursi anggota DPR RI elshintanewsandtalk,listen! chairman of the special committee on the DPR Commission II waket election bill Lukman Edi regarding the addition of seats for DPR RI members elshintanewsandtalk,0.053,0.842,0.105,0.3595,positive
6751,2017-05-30T20:32:44.000Z,HERAN Fraksi WalkOut Saat RapatParipurna,HERAN fraksi walkout saat rapatparipurna,"SHOCKED, the faction walked out during the plenary meeting",0.275,0.725,0.0,-0.4648,negative
6752,2017-05-30T20:05:12.000Z,Total keseluruhan kursi anggota DPR menjadi kursi,total keseluruhan kursi anggota DPR menjadi kursi,the total number of DPR members' seats becomes seats,0.0,0.86,0.14,0.0772,positive
6753,2017-05-30T16:53:32.000Z,Anggota DPR Fraksi PKS Walk Out Saat Rapat Paripurna RAPBN,anggota DPR fraksi PKS walk out saat rapat paripurna RAPBN,DPR members from the PKS faction walked out during the RAPBN plenary meeting,0.157,0.843,0.0,-0.3034,negative
6754,2017-05-30T16:28:07.000Z,DPR RI KOMISI I NASIB RUU TERORISME AKAN DI TENTUKAN MINGGU INI,DPR RI KOMISI i NASIB RUU TERORISME AKAN DI TENTUKAN MINGGU INI,DPR RI COMMISSION i THE FATE OF THE TERRORISM BILL WILL BE DETERMINED THIS WEEK,0.313,0.564,0.123,-0.5719,negative
6755,2017-05-30T16:07:30.000Z,Orang DPR RI membahas RUU Terorisme dengan otak teori konspirasi makanya gak kelar kelar ILCISISSudahDiKampungMelayu,orang DPR RI membahas RUU terorisme dengan otak teori konspirasi makanya tidak kelar kelar ilcisissudahdikampungmelayu,"DPR RI people discussed the terrorism bill with conspiracy theorists in mind, that's why it didn't finish. Ilcisis is already in the Malay village",0.306,0.645,0.048,-0.8402,negative
6756,2017-05-30T15:55:02.000Z,dan pemerintah sepakat rampungkan RUU terorisme JurnalMalam,dan pemerintah sepakat rampungkan RUU terorisme jurnalmalam,and the government agreed to complete the Jurnalmalam terrorism bill,0.484,0.382,0.134,-0.6705,negative
6757,2017-05-30T15:00:17.000Z,Pembahasan RUU terorisme di buka puasa dan pimpinan,pembahasan RUU terorisme di buka puasa dan pimpinan,discussion of the terrorism bill at iftar and leadership,0.466,0.534,0.0,-0.7269,negative
6758,2017-05-30T14:33:35.000Z,Ketua pansus RUU Pemilu,ketua pansus RUU pemilu,chairman of the special committee on the election bill,0.134,0.625,0.241,0.296,positive
6759,2017-05-30T14:32:28.000Z,Konsinyering Baleg DPR RI Panja Harmonisasi RUU Penyiaran legislasi baleg dprri ruupenyiaran,konsinyering baleg DPR RI panja harmonisasi RUU penyiaran legislasi baleg dprri ruupenyiaran,DPR RI legislative council consignment committee harmonizes broadcasting bill legislative legislative assembly DPR RI bill broadcasting,0.162,0.703,0.135,0.128,positive
6760,2017-05-30T13:46:13.000Z,Presiden Saya ingin RUU Terorisme segera diselesaikan di iNewsMalam,presiden saya ingin RUU terorisme segera diselesaikan di inewsmalam,"President, I want the terrorism bill to be completed immediately on Inewsmalam",0.396,0.519,0.084,-0.7003,negative
6761,2017-05-30T13:11:31.000Z,Retweeted iNewsTV Pansus RUU Terorisme Kami di ingin penanggulangan,retweeted inewstv pansus RUU terorisme kami di ingin penanggulangan,retweeted inewstv Our special committee on the terrorism bill wants to tackle it,0.324,0.532,0.144,-0.5267,negative
6762,2017-05-30T13:10:14.000Z,Pansus RUU Terorisme Kami di ingin penanggulangan terorisme bisa efektif di Indonesia TalkiNewsTNIBerantasTeroris,pansus RUU terorisme kami di ingin penanggulangan terorisme dapat efektif di indonesia talkinewstniberantasteroris,Our special committee on the Terrorism Bill wants counter-terrorism to be effective in Indonesia talkinewstniberantasteroris,0.266,0.48,0.253,-0.0772,negative
6763,2017-05-30T13:00:27.000Z,Dukung untuk melibatkan TNI dalam RUU Antiterorisme yg masih menjadi diskusi di Pansus,dukung untuk melibatkan TNI dalam RUU antiterorisme yang masih menjadi diskusi di pansus,support involving the TNI in the anti-terrorism bill which is still being discussed in the special committee,0.069,0.645,0.286,0.6908,positive
6764,2017-05-30T12:58:18.000Z,Retweeted iNewsTV Pansus RUU Terorisme Semangat di menginginkan TNI,retweeted inewstv pansus RUU terorisme semangat di menginginkan TNI,retweeted inewstv The special committee on the terrorism bill is enthusiastic about wanting the TNI,0.265,0.478,0.257,-0.0516,negative
6765,2017-05-30T12:53:08.000Z,Pansus RUU Terorisme Semangat di menginginkan TNI ikut terlibat menanggulangi teroris TalkiNewsTNIBerantasTeroris,pansus RUU terorisme semangat di menginginkan TNI ikut terlibat menanggulangi teroris talkinewstniberantasteroris,The special committee on the terrorism bill is enthusiastic about wanting the TNI to get involved in tackling terrorists talkinewstniberantasteroris,0.328,0.482,0.19,-0.6486,negative
6766,2017-05-30T11:27:04.000Z,Arif Wibowo Anggota Survei penting untuk pemerintah menilai kembali kebijakan program PrimeTimeTalk,arif wibowo anggota survei penting untuk pemerintah menilai kembali kebijakan program primetimetalk,"Arif Wibowo, member of the survey, is important for the government to reassess the PrimetimeTalk program policy",0.082,0.82,0.098,0.0772,positive
6767,2017-05-30T10:55:04.000Z,Pansus RUU Pemilu Pastikan Penambahan Kursi DPR RI Riau Tambah Kursi,pansus RUU pemilu pastikan penambahan kursi DPR RI riau tambah kursi,The special committee on the election bill ensures additional seats in the Riau DPR RI,0.087,0.756,0.157,0.296,positive
6768,2017-05-30T10:38:06.000Z,Pansus RUU Pemilu Setujui Penambahan Anggota DPR Jadi,pansus RUU pemilu setujui penambahan anggota DPR jadi,Special committee on election bill approves additional DPR members,0.116,0.465,0.419,0.5994,positive
6769,2017-05-30T10:37:06.000Z,Tok! Pansus RUU Pemilu Pemerintah Sepakat Tambah Jumlah Anggota DPR Jadi Kursi,tok ! pansus RUU pemilu pemerintah sepakat tambah jumlah anggota DPR jadi kursi,knock! The government's election bill special committee agreed to increase the number of DPR members as seats,0.068,0.541,0.392,0.7345,positive
6770,2017-05-30T10:30:34.000Z,Dewan tanpa partai kok aneh yaa anggota DPR dari Fraksi PKS Sigit Sosiantomo Sigit menilai Fahri yang,dewan tanpa partai kok aneh ya anggota DPR dari fraksi PKS sigit sosiantomo sigit menilai fahri yang,"Why is it strange that a council without a party is a member of the DPR from the PKS faction, Sigit Sosiantomo Sigit, who thinks that Fahri is",0.222,0.778,0.0,-0.6475,negative
6771,2017-05-30T10:25:31.000Z,BreakingNews Tok! Pansus RUU Pemilu Pemerintah Sepakat Tambah Jumlah Anggota DPR Jadi Kursi Nantinya terdapat anggota followMe,breakingnews tok ! pansus RUU pemilu pemerintah sepakat tambah jumlah anggota DPR jadi kursi nantinya terdapat anggota followme,breaking news ok! The government's special committee on the election bill agreed to increase the number of DPR members so that there will be followme members in the seats,0.042,0.65,0.308,0.8122,positive
6772,2017-05-30T10:22:15.000Z,FOLLOWME SHOUTOUT Tok! Pansus RUU Pemilu Pemerintah Sepakat Tambah Jumlah Anggota DPR Jadi TEAMFOLLOWBACK,FOLLOWME SHOUTOUT tok ! pansus RUU pemilu pemerintah sepakat tambah jumlah anggota DPR jadi TEAMFOLLOWBACK,FOLLOWME SHOUTOUT OK! The government's special committee on the election bill agreed to increase the number of DPR members to TEAMFOLLOWBACK,0.053,0.533,0.413,0.8452,positive
6773,2017-05-30T10:07:44.000Z,Penyerahan NA draft RUU Serah Simpan Karya Cetak karya Rekam dan Karya Elektronik dari Kepala BK DPR RI ke Pimpin Komisi X,penyerahan NYA draft RUU serah simpan karya cetak karya rekam dan karya elektronik dari kepala BK DPR RI ke pimpin komisi kali,"NYA submits the draft bill for handing over storage of printed works, recorded works and electronic works from the head of the DPR RI BK to the head of the commission",0.048,0.952,0.0,-0.128,negative
6774,2017-05-30T09:50:17.000Z,Lagi lagi Fahri Hamzah Bikin Anggota DPR Walkout dari Rapat Paripurna,lagi lagi fahri hamzah bikin anggota DPR walkout dari rapat paripurna,"Once again, Fahri Hamzah made DPR members walk out of the plenary session",0.0,1.0,0.0,0.0,neutral
6775,2017-05-30T09:43:28.000Z,Wiranto Minta Dukungan RUU Terorisme kepada Ketua MPR,wiranto meminta dukungan RUU terorisme kepada ketua MPR,Wiranto asked the chairman of the MPR for support for the terrorism bill,0.311,0.51,0.179,-0.3818,negative
6776,2017-05-30T09:40:17.000Z,republikaonline Wiranto Minta Dukungan RUU Terorisme kepada Ketua MPR,republikaonline wiranto meminta dukungan RUU terorisme kepada ketua MPR,Republikaonline Wiranto asked the chairman of the MPR for support for the terrorism bill,0.296,0.534,0.17,-0.3818,negative
6777,2017-05-30T09:31:44.000Z,Pemerintah dan sudah menemui titik temu diantara beberapa isu vital yg saat ini sdg dibahas olh Panja RUU Terorisme,pemerintah dan sudah menemui titik temu diantara beberapa isu vital yang saat ini sedang dibahas olh panja RUU terorisme,government and have found common ground between several vital issues currently being discussed by the working committee on the Terrorism Bill,0.284,0.634,0.082,-0.6597,negative
6778,2017-05-30T08:01:28.000Z,Ketua Dewan Perwakilan Rakyat Republik Indonesia DPR RI Setya Novanto Setnov menyebutkan pembahasan Revisi Un,ketua dewan perwakilan rakyat republik indonesia DPR RI setya novanto setnov menyebutkan pembahasan revisi un,"Chairman of the People's Representative Council of the Republic of Indonesia, DPR RI, Setya Novanto Setnov, mentioned the discussion regarding the revision of the UN",0.068,0.875,0.057,-0.0772,negative
6779,2017-05-30T07:53:19.000Z,anggota dpr fraksi pks saja menolak kok kemarin orang jogja masih mau menerima FH ya?,anggota dpr fraksi pks saja menolak kok kemarin orang jogja masih mau menerima FH ya ?,"Even members of the DPR from the PKS faction refused, but yesterday Jogja people still wanted to accept FH, right?",0.132,0.657,0.211,0.4467,positive
6780,2017-05-30T07:38:36.000Z,Forum Legislasi membahas RUU Wawasan Nusantara di Media Center DPR RI Selasa Mei ForlegDPR,forum legislasi membahas RUU wawasan nusantara di media center DPR RI selasa mei forlegdpr,Legislative forum discussing the Indonesian Archipelago Insight Bill at the DPR RI media center on Tuesday May for LegdPR,0.077,0.923,0.0,-0.128,negative
6781,2017-05-30T07:13:12.000Z,Kesenjangan Ekonomi Menjadi Sorotan PKS Di Paripurna Fraksi PKS DPR RI menyampaikan sepuluh rekomendasi kebijakan,kesenjangan ekonomi menjadi sorotan PKS di paripurna fraksi PKS DPR RI menyampaikan sepuluh rekomendasi kebijakan,Economic inequality was in the spotlight of PKS at the plenary session of the DPR RI PKS faction presenting ten policy recommendations,0.183,0.817,0.0,-0.5371,negative
6782,2017-05-30T07:05:42.000Z,liputandotcom Anggota DPR Fraksi PKS Walk Out Saat Rapat Paripurna RAPBN,liputandotcom anggota DPR fraksi PKS walk out saat rapat paripurna RAPBN,karetdotcom DPR members from the PKS faction walked out during the RAPBN plenary meeting,0.147,0.853,0.0,-0.3034,negative
6783,2017-05-30T06:51:44.000Z,Tolak Fahri Pimpin Rapat Paripurna Fraksi PKS Pilih Keluar DPR,tolak fahri pimpin rapat paripurna fraksi PKS pilih keluar DPR,Fahri refuses to lead the PKS faction's plenary meeting and chooses to leave the DPR,0.209,0.791,0.0,-0.347,negative
6784,2017-05-30T05:31:38.000Z,DPR RI kalau tdk di cambuk dlm bahas rancangan RUU jln ditempat ! Begitu ada kasus kemerin dn penekanan Pak Jokowi baru deh bahas,DPR RI jika tidak di cambuk dalam bahas rancangan RUU jalan ditempat ! begitu ada kasus kemerin dan penekanan pak jokowi baru deh bahas,"If the Indonesian House of Representatives does not whip it, it will discuss the draft road bill in place! As soon as there was yesterday's case and Pak Jokowi's emphasis then discuss it",0.053,0.947,0.0,-0.2003,negative
6785,2017-05-30T04:40:59.000Z,Anggota DPR yang tidak hadir Rapat Paripurna sekarang sedang melaksanakan fungsi pengawasan di Daerah Kunspek Komisi seperti Komisi IV V,anggota DPR yang tidak hadir rapat paripurna sekarang sedang melaksanakan fungsi pengawasan di daerah kunspek komisi seperti komisi IV v,DPR members who did not attend the plenary session are now carrying out supervisory functions in commission areas such as commission IV v,0.0,1.0,0.0,0.0,neutral
6786,2017-05-30T04:36:50.000Z,Fraksi Fraksi di DPR menyampaikan pendapat Fraksi terhadap kebijakan ekonomi makro dan pokok kebijakan fiskal RAPBN ParipurnaDPR,fraksi fraksi di DPR menyampaikan pendapat fraksi terhadap kebijakan ekonomi makro dan pokok kebijakan fiskal RAPBN paripurnadpr,Fractions in the DPR convey their faction's opinion on macroeconomic policies and the main fiscal policies of the plenary draft APBN and PR,0.0,1.0,0.0,0.0,neutral
6787,2017-05-30T04:04:54.000Z,Nina Kami dukung yg saat ini sedang membahas RUU Pernyiaran yg melarang iklan rokok melalui media penyiaran,nina kami dukung yang saat ini sedang membahas RUU pernyiaran yang melarang iklan rokok melalui media penyiaran,We support Nina who is currently discussing the broadcasting bill which prohibits cigarette advertising through broadcast media,0.075,0.75,0.175,0.4588,positive
6788,2017-05-30T04:02:13.000Z,Kami jg mendorong utk melarang iklan rokok di RUU Penyiaran,kami juga mendorong untuk melarang iklan rokok di RUU penyiaran,we are also pushing to ban cigarette advertising in the broadcasting bill,0.338,0.662,0.0,-0.6249,negative
6789,2017-05-30T03:57:47.000Z,Rapat Paripurna DPR RI ke Masa Persidangan V Th Sidang Mei dibuka pukul oleh Fahri Hamzah,rapat paripurna DPR RI ke masa persidangan v tahu sidang mei dibuka pukul oleh fahri hamzah,DPR RI plenary meeting to the trial period v know the May session was opened by Fahri Hamzah,0.0,1.0,0.0,0.0,neutral
6790,2017-05-30T03:57:40.000Z,Wakil Ketua DPR RI Fahri Hamzah memimpin Rapat Paripurna DPR Ke Masa Persidangan V Tahun Sidang ParipurnaDPR,wakil ketua DPR RI fahri hamzah memimpin rapat paripurna DPR ke masa persidangan v tahun sidang paripurnadpr,"Deputy Chairman of the Indonesian House of Representatives, Fahri Hamzah, chaired the DPR's plenary session during the v session of the plenary session year.",0.0,1.0,0.0,0.0,neutral
6791,2017-05-30T03:38:10.000Z,DPR Tetapkan Pimpinan Pansus RUU Sistem Nasional Iptek,DPR tetapkan pimpinan pansus RUU sistem nasional iptek,DPR appoints chairman of special committee on national science and technology system bill,0.099,0.724,0.178,0.296,positive
6792,2017-05-30T03:24:35.000Z,Info republika DPR Tetapkan Pimpinan Pansus RUU Sistem Nasional Iptek,info republika DPR tetapkan pimpinan pansus RUU sistem nasional iptek,republica info DPR appoints chairman of special committee for bill on national science and technology system,0.082,0.769,0.148,0.296,positive
6793,2017-05-30T03:13:27.000Z,republikaonline DPR Tetapkan Pimpinan Pansus RUU Sistem Nasional Iptek,republikaonline DPR tetapkan pimpinan pansus RUU sistem nasional iptek,republicaonline DPR appoints chairman of special committee on national science and technology system bill,0.093,0.741,0.167,0.296,positive
6794,2017-05-30T02:25:28.000Z,Menkumham datangi untuk dialog penyelesaian RUU antiterorisme SpecialReportiNews,menkumham datangi untuk dialog penyelesaian RUU antiterorisme specialreportinews,Minister of Law and Human Rights visits for dialogue on finalizing anti-terrorism bill specialreportinews,0.103,0.897,0.0,-0.128,negative
6795,2017-05-30T01:43:53.000Z,Agenda DPR Selasa Pukul WIB Komisi III DPR Rapat Panja RUU KUHP dengan Pemerintah agendaDPR,agenda DPR selasa pukul WIB komisi II DPR rapat panja RUU KUHP dengan pemerintah agendadpr,"DPR agenda, Tuesday at WIB, Commission II of the DPR, working committee meeting on the Criminal Code Bill with the government, DPR agenda",0.242,0.758,0.0,-0.6597,negative
6796,2017-05-30T01:40:14.000Z,Presiden meminta keterlibatan TNI dicantumkan dalam RUU Terorisme yang hingga kini masih dibahas di DPR RI RisetEkonomi,presiden meminta keterlibatan TNI dicantumkan dalam RUU terorisme yang hingga kini masih dibahas di DPR RI risetekonomi,The president asked that the involvement of the TNI be included in the terrorism bill which is still being discussed in the DPR RI for economic research,0.196,0.804,0.0,-0.7269,negative
6797,2017-05-29T22:18:36.000Z,Pansus RUU Pemilu Bahas Penambahan Anggota DPR Siaran Pers Pendaftaran Blog Pemilu,pansus RUU pemilu bahas penambahan anggota DPR siaran pers pendaftaran blog pemilu,special committee on election bill discusses additional DPR members press release election blog registration,0.093,0.741,0.167,0.296,positive
6798,2017-05-29T22:12:09.000Z,RUU Terorisme perlu segera diselesaikan segera olh rakyat sdh lama sabar menunggu krn ancamannya mengemuka cc,RUU terorisme perlu segera diselesaikan segera olh rakyat sudah lama sabar menunggu karena ancamannya mengemuka cc,The terrorism bill needs to be completed immediately by the people who have been waiting patiently for a long time because the threat has surfaced cc,0.297,0.656,0.047,-0.8402,negative
6799,2017-05-29T21:25:18.000Z,RUU Pemilu PKS Usulkan Penambahan Anggota DPR,RUU pemilu PKS usulkan penambahan anggota DPR,The PKS election bill proposes adding DPR members,0.384,0.616,0.0,-0.4084,negative
6800,2017-05-29T15:33:15.000Z,Minta Fraksi PKB Percepat Pembahasan RUU Anti terorisme,meminta fraksi PKB percepat pembahasan RUU anti terorisme,asked the PKB faction to speed up discussion of the anti-terrorism bill,0.12,0.88,0.0,-0.128,negative
6801,2017-05-29T14:46:44.000Z,Tolak !! Rapat paripurnah saja cuma terisi Harusnya anggota DPR dikurangi agar klo rapat paripurna nampak penuh,tolak ! ! rapat paripurnah saja cuma terisi harusnya anggota DPR dikurangi agar jika rapat paripurna menampak penuh,"reject ! ! Even if the plenary session is only full, the number of DPR members should be reduced so that the plenary session appears to be full",0.153,0.803,0.044,-0.6467,negative
6802,2017-05-29T14:45:24.000Z,Sebaik TNI ambil alih dlm Penyelidikan kasum bom bunuh diri dan teroris hal itu dimuat pada RUU teroris rakyat pasti dukung,sebaik TNI ambil alih dalam penyelidikan kasum bom bunuh diri dan teroris hal itu dimuat pada RUU teroris rakyat pasti dukung,"As well as the TNI taking over the investigation into cases of suicide bombings and terrorism, this is included in the terrorist bill, the people will definitely support it",0.332,0.456,0.213,-0.8176,negative
6803,2017-05-29T13:55:31.000Z,Pansus RUU Pemilu menyepakati penambahan kursi DPR RI Penambahan kursi dilakukan tanpa memangkas kuota kursi di daerah lain,pansus RUU pemilu menyepakati penambahan kursi DPR RI penambahan kursi dilakukan tanpa memangkas kuota kursi di daerah lain,The special committee on the election bill agreed to add seats to the DPR RI. The addition of seats was carried out without cutting seat quotas in other regions,0.046,0.765,0.189,0.5676,positive
6804,2017-05-29T11:53:16.000Z,Anggota DPR setuju pengurangan gaji usulan penambahan anggota DPR dalam RUU tersebut disetujui,anggota DPR setuju pengurangan gaji usulan penambahan anggota DPR dalam RUU tersebut disetujui,DPR members agree to reduce the salaries of the proposal for additional DPR members in the bill,0.077,0.769,0.154,0.3612,positive
6805,2017-05-29T11:29:14.000Z,Penambahan Anggota DPR Cuma Bikin Boros Uang Rakyat Pembahasan RUU Pemilu,penambahan anggota DPR cuma bikin boros uang rakyat pembahasan RUU pemilu,The addition of DPR members will only waste people's money in discussing the election bill,0.249,0.751,0.0,-0.5106,negative
