no,timestamp,teks,teks_processed,sentiment,compound_score
7924,2017-02-25T08:14:49.000Z,Petugas kebersihan terus membersihkan ruang Rapat Paripurna Gedung Nusantara DPR RI SisiLainDPR,petugas kebersihan terus membersihkan ruang rapat paripurna gedung nusantara DPR RI sisilaindpr,negative,-0.9265
7925,2017-02-25T07:36:19.000Z,Pidato Raja Saudi Salman bin Abdulaziz Al Saud akan dilaksanakan di Ruang Rapat Paripurna Gedung Nusantara DPR RI SisiLainDPR,pidato raja saudi salman bin abdulaziz al saud akan dilaksanakan di ruang rapat paripurna gedung nusantara DPR RI sisilaindpr,negative,-0.5267
7926,2017-02-25T00:48:11.000Z,hakAngket sudah jadi tradisi untuk mendukung tidaknya kebijakan adlah hitungan untung rugi bagi parpol bkan bagi rakyat,hakangket sudah jadi tradisi untuk mendukung tidaknya kebijakan adlah hitungan untung rugi bagi parpol bukan bagi rakyat,negative,-0.5242
7927,2017-02-24T23:17:42.000Z,sampurasun kepada para Agg DPRD I II dan DPR RI selamat RESES sapalah konstituen sampaikan salam optimis PKBday,sampurasun kepada para agg DPRD i II dan DPR RI selamat RESES sapalah konstituen sampaikan salam optimis pkbday,positive,0.6289
7928,2017-02-24T11:50:07.000Z,Penangkapan tersebut kabarnya dilakukan atas perintah langsung dari Duterte Internasional,penangkapan tersebut kabarnya dilakukan atas perintah langsung dari duterte internasional,positive,0.5267
7929,2017-02-24T11:06:14.000Z,Pak dari Tugas DPR RI mengawasi kebijakan pemerintah dalam hal ini Presiden,pak dari tugas DPR RI mengawasi kebijakan pemerintah dalam hal ini presiden,positive,0.516
7930,2017-02-24T08:48:52.000Z,Pembahasan RUU PPILN Diperpanjang,pembahasan RUU PPILN diperpanjang,neutral,0.0
7931,2017-02-24T07:08:05.000Z,DPR Setujui Perpanjangan Waktu Pembahasan RUU,DPR setujui perpanjangan waktu pembahasan RUU,positive,0.516
7932,2017-02-24T07:07:50.000Z,Jumat Berkah Mengawali reses di Kec Kalijati Subang silaturahmi kpd Kyai Musa diskusi di Al Mansyuriyah n Khutbah di Ciracas,jumat berkah mengawali reses di kec kalijati subang silaturahmi kepada kyai musa diskusi di al mansyuriyah n khutbah di ciracas,neutral,0.0
7933,2017-02-24T07:07:34.000Z,Rapat Paripurna DPR RI Setujui Lima Anggota BSBI,rapat paripurna DPR RI setujui lima anggota BSBI,neutral,0.0
7934,2017-02-24T07:04:02.000Z,Akan Bahas Nama Calon KPU Bawaslu Usai Reses Cc,akan bahas nama calon KPU bawaslu usai reses cc,positive,0.5267
7935,2017-02-23T17:09:45.000Z,Novanto Saya Minta Anggota DPR Sambut Raja Salman Meski Reses,novanto saya meminta anggota DPR sambut raja salman meski reses,neutral,0.0
7936,2017-02-23T16:41:09.000Z,Novanto Saya Minta Anggota DPR Sambut Raja Salman Meski Reses Meski Ads,novanto saya meminta anggota DPR sambut raja salman meski reses meski ads,negative,-0.5267
7937,2017-02-23T16:35:15.000Z,Novanto Saya Minta Anggota DPR Sambut Raja Salman Meski Reses Detik RingkasBerita,novanto saya meminta anggota DPR sambut raja salman meski reses detik ringkasberita,neutral,0.0
7938,2017-02-23T15:53:56.000Z,akan bahas nama calon dan usai masa reses,akan bahas nama calon dan usai masa reses,positive,0.5267
7939,2017-02-23T15:22:50.000Z,Pernyataan Bapak yang menggugah Rapat Paripurna DPR RI hari ini,pernyataan bapak yang menggugah rapat paripurna DPR RI hari ini,neutral,0.0
7940,2017-02-23T14:31:42.000Z,Terima kasih Bang Fahri Hamzah dan juga terus kawal kontrol eksekutif sebagai tugas anggota DPR agar kebijakan eksekutif tidak menyimpang,terima kasih bang fahri hamzah dan juga terus kawal kontrol eksekutif sebagai tugas anggota DPR agar kebijakan eksekutif tidak menyimpang,negative,-0.6407
7941,2017-02-23T14:28:19.000Z,Begini Ulah Anggota DPR Saat Rapat Paripurna,begini ulah anggota DPR saat rapat paripurna,negative,-0.6369
7942,2017-02-23T14:14:51.000Z,Masa Reses Masa Persidangan III Tahun Sidang akan berlangsung mulai tanggal Februari hingga Maret ParipurnaDPR,masa reses masa persidangan II tahun sidang akan berlangsung mulai tanggal februari hingga maret paripurnadpr,positive,0.2023
7943,2017-02-23T14:13:13.000Z,Mulai besok Jumat Februari DPR RI memasuki Masa Reses Masa Persidangan III Tahun Sidang ParipurnaDPR,mulai besok jumat februari DPR RI memasuki masa reses masa persidangan II tahun sidang paripurnadpr,positive,0.6289
7944,2017-02-23T13:48:29.000Z,Begini Ulah Anggota DPR Saat Rapat Paripurna Jakarta Ada,begini ulah anggota DPR saat rapat paripurna jakarta ada,negative,-0.6369
7945,2017-02-23T13:40:42.000Z,Begini Ulah Anggota DPR Saat Rapat Paripurna Jakarta Ada ada s,begini ulah anggota DPR saat rapat paripurna jakarta ada ada si,negative,-0.6369
7946,2017-02-23T13:34:50.000Z,Baleg DPR RI Godok RUU Perkelapasawitan,baleg DPR RI godok RUU perkelapasawitan,neutral,0.0
7947,2017-02-23T12:28:08.000Z,Rapat Paripurna DPR RI ke Agendakan Sejumlah RUU,rapat paripurna DPR RI ke agendakan sejumlah RUU,neutral,0.0
7948,2017-02-23T12:08:17.000Z,Pengajuan Hak Angket Ahok Gate Dibacakan Dalam Rapat Paripurna Hak angket itu hak anggota dpr utk tidur ngorok,pengajuan hak angket ahok gate dibacakan dalam rapat paripurna hak angket itu hak anggota dpr untuk tidur ngorok,positive,0.7783
7949,2017-02-23T11:35:01.000Z,Rapat Paripurna Sahkan Anggota DPR Pengganti Jero Wacik Rapat Paripurna DPR infoTribun,rapat paripurna sahkan anggota DPR pengganti jero wacik rapat paripurna DPR infotribun,positive,0.6289
7950,2017-02-23T11:30:59.000Z,RoI Trib Rapat Paripurna Sahkan Anggota DPR Pengganti Jero Wacik,roi trib rapat paripurna sahkan anggota DPR pengganti jero wacik,positive,0.5267
7951,2017-02-23T11:26:47.000Z,Usulan hak angket dibacakan di Rapat Paripurna DPR l iNewsPetang,usulan hak angket dibacakan di rapat paripurna DPR l inewspetang,neutral,0.0
7952,2017-02-23T11:24:16.000Z,Rapat Paripurna Sahkan Anggota DPR Pengganti Jero Wacik,rapat paripurna sahkan anggota DPR pengganti jero wacik,positive,0.5267
7953,2017-02-23T10:34:59.000Z,Semua Anggota DPR Diminta Temui Raja Arab Saudi Meski Reses,semua anggota DPR diminta temui raja arab saudi meski reses,negative,-0.3818
7954,2017-02-23T10:13:20.000Z,Dalam Fungsi Legislasi DPR RI telah melakukan proses pembahasan RUU yang menjadi prioritas bersama dengan Pemerintah ParipurnaDPR,dalam fungsi legislasi DPR RI telah melakukan proses pembahasan RUU yang menjadi prioritas bersama dengan pemerintah paripurnadpr,positive,0.8531
7955,2017-02-23T09:47:00.000Z,menggelar rapat paripurna penutupan masa sidang yang dipimpin oleh Wakil Ketua,menggelar rapat paripurna penutupan masa sidang yang dipimpin oleh wakil ketua,negative,-0.3818
7956,2017-02-23T09:20:02.000Z,Rapat Paripurna DPR Ke Masa Persidangan III Tahun Sidang telah selesai Terima kasih ParipurnaDPR,rapat paripurna DPR ke masa persidangan II tahun sidang telah selesai terima kasih paripurnadpr,positive,0.7783
7957,2017-02-23T09:18:53.000Z,paripurna Setya N Ntt Saya atas nama pimpinan DPR Indonesia mengumumkan bahwa BESOK DPR RI memasuki masa reses,paripurna setya n ntt saya atas nama pimpinan DPR indonesia mengumumkan bahwa BESOK DPR RI memasuki masa reses,positive,0.516
7958,2017-02-23T09:03:47.000Z,Selamat kepada Anggota Badan Supervisi Bank Indonesia BSBI terpilih yang telah ditetapkan dalam Rapat Paripurna DPR ParipurnaDPR,selamat kepada anggota badan supervisi bank indonesia BSBI terpilih yang telah ditetapkan dalam rapat paripurna DPR paripurnadpr,positive,0.6808
7959,2017-02-23T08:47:58.000Z,Anggota DPR RI Haerul Saleh menyampaikan intrupsi dalam Rapat Paripurna terkait Hak Angket ParipurnaDPR,anggota DPR RI haerul saleh menyampaikan intrupsi dalam rapat paripurna terkait hak angket paripurnadpr,neutral,0.0
7960,2017-02-23T08:39:33.000Z,JPNN Reses Dulu Baru Ahok Gate Anggota Komisi I Dewan Perwakilan Rakyat NewsToday,JPNN reses dulu baru ahok gate anggota komisi i dewan perwakilan rakyat newstoday,neutral,0.0
7961,2017-02-23T08:36:47.000Z,apakah wakil rakyat seperti bpk fadli hanya mendengarkan aspirasi rakyat khusus pendemo yg terkait ???,apakah wakil rakyat seperti bpk fadli hanya mendengarkan aspirasi rakyat khusus pendemo yang terkait ? ?,negative,-0.8458
7962,2017-02-23T08:29:54.000Z,Anggota Komisi VII DPR RI Mukhtar Tompo melakukan intrupsi dalam Rapat Paripurna DPR terkait dengan PT Freeport Indonesia ParipurnaDPR,anggota komisi VII DPR RI mukhtar tompo melakukan intrupsi dalam rapat paripurna DPR terkait dengan PT freeport indonesia paripurnadpr,neutral,0.0
7963,2017-02-23T08:15:23.000Z,Selamat atas Anggota DPR RI yang baru dilantik dalam Rapat Paripurna DPR Ke Masa Persidangan III selamat bekerja ParipurnaDPR,selamat atas anggota DPR RI yang baru dilantik dalam rapat paripurna DPR ke masa persidangan II selamat bekerja paripurnadpr,positive,0.7739
7964,2017-02-23T04:25:39.000Z,Dari RUU yg msk daftar RUU Prioritas belom pun yg selesai dibahas Pdhl diantaranya mrp luncuran th msh bekerja?,dari RUU yang masuk daftar RUU prioritas belum pun yang selesai dibahas padahal diantaranya mrp luncuran tahu masih bekerja ?,negative,-0.2003
7965,2017-02-23T04:24:24.000Z,RUU Pertanahan Harus Ada Kepastian Hak Batas Tanah,RUU pertanahan harus ada kepastian hak batas tanah,negative,-0.8402
7966,2017-02-23T03:14:38.000Z,Daripada Kurangi Wakil Rakyat Yang Perjuangkan Aspirasi Rakyat Lebih Baik Potong Gaji,daripada kurangi wakil rakyat yang perjuangkan aspirasi rakyat lebih baik potong gaji,positive,0.163
7967,2017-02-23T03:01:19.000Z,Agenda DPR Kamis Pukul WIB Rapat Paripurna DPR Masa Persidangan III Tahun Sidang agendaDPR,agenda DPR kamis pukul WIB rapat paripurna DPR masa persidangan II tahun sidang agendadpr,positive,0.368
7968,2017-02-23T02:50:54.000Z,Parlemen Belanda setujui RUU Penanaman Ganja Indonesia kapan ya,parlemen belanda setujui RUU penanaman ganja indonesia kapan ya,negative,-0.5267
7969,2017-02-23T02:40:59.000Z,BALEG DPR RI SOSIALISASIKAN PROLEGNAS RUU PRIORITAS melalui,BALEG DPR RI SOSIALISASIKAN PROLEGNAS RUU PRIORITAS melalui,positive,0.5267
7970,2017-02-23T01:43:09.000Z,Pagi ini kembali ke Gedung DPR Bahas hasil uji publik RUU Sisbuk Sdh ujung tenggat disahkan buku,pagi ini kembali ke gedung DPR bahas hasil uji publik RUU sisbuk sudah ujung tenggat disahkan buku,positive,0.3818
7971,2017-02-23T01:01:30.000Z,Saat ini sedang bahas Revisi UU KUHP Ada Bab khusus Tipikor di UU KUHP yg berupaya lemahkan,saat ini sedang bahas revisi UU KUHP ada bab khusus tipikor di UU KUHP yang berupaya lemahkan,negative,-0.5766
7972,2017-02-22T15:31:10.000Z,Pemprov Jambi dan DPR RI Bahas RUU Kelapa Sawit,pemprov jambi dan DPR RI bahas RUU kelapa sawit,neutral,0.0
7973,2017-02-22T13:52:40.000Z,BUKA MATA HATI Mengapa wakil rakyat banyak tidak mendengarkan aspirasi rakyat ?,BUKA MATA HATI mengapa wakil rakyat banyak tidak mendengarkan aspirasi rakyat ?,negative,-0.7125
7974,2017-02-22T13:32:40.000Z,Komisi IX Akomodir Masukan Penolak RUU Pertembakauan,komisi IX akomodir masukan penolak RUU pertembakauan,negative,-0.6289
7975,2017-02-22T13:12:13.000Z,Komisi IX Akomodir Masukan Penolak RUU Pertembakauan IkiBangsaku,komisi IX akomodir masukan penolak RUU pertembakauan ikibangsaku,negative,-0.6289
7976,2017-02-22T12:49:14.000Z,Agenda Rapat Paripurna DPR RI Kamis Feb Pukul wib Simak jalannya rapat besok di,agenda rapat paripurna DPR RI kamis feb pukul wib simak jalannya rapat besok di,positive,0.6369
7977,2017-02-22T10:52:28.000Z,Apakah pemangku kebijakan negri ini sdh sedemikian benci tdk percaya thdp umat islam? Cc,apakah pemangku kebijakan negeri ini sudah sedemikian benci tidak percaya terhadap umat islam ? cc,negative,-0.1431
7978,2017-02-22T09:47:58.000Z,Baleg DPR RI Godok RUU Perkelapasawitan via Serasan,baleg DPR RI godok RUU perkelapasawitan via serasan,neutral,0.0
7979,2017-02-22T09:01:44.000Z,DPR Terkini Calon Anggota BPKN Diharap Mampu Mendukung Perubahan Undang undang,DPR terkini calon anggota BPKN diharap mampu mendukung perubahan undang undang,positive,0.8192
7980,2017-02-22T08:18:40.000Z,Komisi II DPR Rapat Kerja dengan Menteri Agraria dan Tata Ruang Kepala BPN membahas DIM RUU tentang Pertanahan Komisi,komisi II DPR rapat kerja dengan menteri agraria dan tata ruang kepala BPN membahas DIM RUU tentang pertanahan komisi,positive,0.6289
7981,2017-02-21T09:11:11.000Z,DPR Terkini RUU Wawasan Nusantara Diharapkan Menjadi UU Induk,DPR terkini RUU wawasan nusantara diharapkan menjadi UU induk,positive,0.6739
7982,2017-02-21T08:57:09.000Z,DPR Terkini RUU Pemilu Akomodir Hak Politik Penyandang Disabilitas,DPR terkini RUU pemilu akomodir hak politik penyandang disabilitas,positive,0.516
7983,2017-02-21T07:15:37.000Z,Tim Pansus DPR RI Berkunjung ke Aceh Terkait RUU Pemilu,tim pansus DPR RI berkunjung ke aceh terkait RUU pemilu,negative,-0.8531
7984,2017-02-21T06:45:10.000Z,Anggota DPR RI FPKB Desak Sahkan RUU Penghapusan Kekerasan Seksual,anggota DPR RI FPKB desak sahkan RUU penghapusan kekerasan seksual,negative,-0.2437
7985,2017-02-21T06:42:51.000Z,PPUU dan BPKK dimandat awali pembahasan UU MD sepakati timja RUU MD dan RUU DPD agar DPD dpt dilibatkan penuh dlm rapat di,PPUU dan BPKK dimandat awali pembahasan UU MD sepakati timja RUU MD dan RUU DPD agar DPD dapat dilibatkan penuh dalam rapat di,positive,0.516
7986,2017-02-21T04:41:18.000Z,RUU yang diterima DPR RI Penyampaian RUU tentang Pertembakauan Komite II RUU ASN Komite I SipurDPDRI,RUU yang diterima DPR RI penyampaian RUU tentang pertembakauan komite II RUU ASN komite i sipurdpdri,positive,0.6289
7987,2017-02-21T04:04:49.000Z,Kenapa wakil Rakyat DAP keluar parti?? DapExit kelat zaid masuk plop sbb takut RUU,kenapa wakil rakyat DAP keluar parti ? ? dapexit kelat zaid masuk plop sebab takut RUU,negative,-0.2869
7988,2017-02-21T01:42:17.000Z,Agenda DPR Selasa Pukul WIB Pansus RUU Penyelenggaraan Pemilu rapat dengan Pemerintah agendaDPR,agenda DPR selasa pukul WIB pansus RUU penyelenggaraan pemilu rapat dengan pemerintah agendadpr,positive,0.368
7989,2017-02-20T17:12:18.000Z,Wakil rakyat itu mendengar aspirasi rakyat dan kritiknya juga bukannya ngeblok wakaDPRRIyangcupu musuhbatman,wakil rakyat itu mendengar aspirasi rakyat dan kritiknya juga bukan ngeblok wakadprriyangcupu musuhbatman,negative,-0.5267
7990,2017-02-20T12:18:01.000Z,Tiba thn RUU PDPTTK diendapkan berhenti dibahas dicabut dr Prolegnas Knp? TolakRUUP,tiba tahun RUU PDPTTK diendapkan berhenti dibahas dicabut dari prolegnas knp ? tolakruup,neutral,0.0
7991,2017-02-20T12:10:01.000Z,Thn RUU PDPTTK msk dlm Prolegnas dan jd Prioritas pd thn TolakRUUP,tahun RUU PDPTTK masuk dalam prolegnas dan jadi prioritas pada tahun tolakruup,positive,0.7125
7992,2017-02-20T12:05:00.000Z,Thn Anggota DPR mengusulkan RUU Pengendalian Dampak Produk Tembakau Terhadap Kesehatan PDPTTK TolakRUUP,tahun anggota DPR mengusulkan RUU pengendalian dampak produk tembakau terhadap kesehatan PDPTTK tolakruup,neutral,0.0
7993,2017-02-20T09:29:09.000Z,Focus Group Discussion FGD Fraksi Partai NasDem DPR RI terkait RUU Masyarakat Adat Menghargai Kearifan Lokal,focus group discussion FGD fraksi partai nasdem DPR RI terkait RUU masyarakat adat menghargai kearifan lokal,negative,-0.6289
7994,2017-02-20T09:15:41.000Z,kom M Prakosa jateng Hasil Fit and Proper Test hari ini akan kami sampaikan pada rapat paripurna DPR RI,kom sama prakosa jateng hasil fit and proper test hari ini akan kami sampaikan pada rapat paripurna DPR RI,positive,0.9001
7995,2017-02-20T06:51:20.000Z,RUU Wawasan Nusantara Diharapkan Menjadi UU Induk,RUU wawasan nusantara diharapkan menjadi UU induk,positive,0.2808
7996,2017-02-20T04:39:42.000Z,Keluhan TKI Hongkong Jadi Masukan Untuk RUU PPTKILN Tim Pengawas Timwas TKI DPR RI melakukan kunjungan kerja ke,keluhan TKI hongkong jadi masukan untuk RUU PPTKILN tim pengawas timwas TKI DPR RI melakukan kunjungan kerja ke,positive,0.186
7997,2017-02-20T03:52:02.000Z,DPR Terkini Komisi IX DPR Bahas RUU PMI bersama Jusuf Kalla,DPR terkini komisi IX DPR bahas RUU PMI bersama jusuf kalla,positive,0.8192
7998,2017-02-20T03:48:18.000Z,Pansus RUU Pemilu DPR RI Temui Pemprov Jatim KBRPagi Senin,pansus RUU pemilu DPR RI temui pemprov jatim kbrpagi senin,neutral,0.0
7999,2017-02-20T03:48:06.000Z,Pansus RUU Pemilu DPR RI Temui Pemprov Jatim,pansus RUU pemilu DPR RI temui pemprov jatim,neutral,0.0
8000,2017-02-20T03:40:23.000Z,DPR Terkini DPR Bertekad Selesaikan RUU Kepalangmerahan dalam Dua Masa Sidang,DPR terkini DPR bertekad selesaikan RUU kepalangmerahan dalam dua masa sidang,positive,0.8788
8001,2017-02-20T02:07:41.000Z,Agenda DPR Senin Pukul WIB Baleg DPR Rapat Harmonisasi RUU Konservasi SDA Hayati Ekosistemnya agendaDPR,agenda DPR senin pukul WIB baleg DPR rapat harmonisasi RUU konservasi SDA hayati ekosistemnya agendadpr,positive,0.7125
8002,2017-02-20T01:48:40.000Z,kami jg tenaga kerja untuk pemerintah Hargai kami dengan mensahkan RUU ASN sahkanRUUASN,kami juga tenaga kerja untuk pemerintah hargai kami dengan mensahkan RUU ASN sahkanruuasn,positive,0.7983
8003,2017-02-20T00:15:53.000Z,DPR Tidak Reses LSM Permasa Ancam Lapor KPK,DPR tidak reses LSM permasa ancam lapor KPK,negative,-0.8986
8004,2017-02-19T11:13:10.000Z,Wakil Ketua Komisi VIII DPR RI Kritisi berita beritahariini terkini news bconline memberinilailebih cianjur,wakil ketua komisi VII DPR RI kritisi berita beritahariini terkini news bconline memberinilailebih cianjur,negative,-0.368
8005,2017-02-19T09:27:55.000Z,melaksanakan Workshop Penyusunan Naskah Akademik RUU dengan Perspektif HAM bekerja sama dg Badan Keahlian Dewan,melaksanakan workshop penyusunan naskah akademik RUU dengan perspektif HAM bekerja sama dengan badan keahlian dewan,positive,0.7783
8006,2017-02-19T07:46:38.000Z,Anggota DPR Tidak Reses LSM Permasa Ancam Lapor KPK,anggota DPR tidak reses LSM permasa ancam lapor KPK,negative,-0.8986
8007,2017-02-18T23:06:28.000Z,Undang undang penganiyaan bukan pemukulan saja Hak kemerdekaan org dirampas termasuk penganiyaan,undang undang penganiyaan bukan pemukulan saja hak kemerdekaan orang dirampas termasuk penganiyaan,negative,-0.6154
8008,2017-02-18T22:46:42.000Z,Walaupun kesejangan sosial hrs dimasukin juga undang undang itu termasuk penganiyaan Hak kemerdekaan org lain dirampas Dimasukin,walaupun kesejangan sosial harus dimasuki juga undang undang itu termasuk penganiyaan hak kemerdekaan orang lain dirampas dimasuki,negative,-0.9274
8009,2017-02-18T22:43:19.000Z,kepada yth DPR RI Soal undang undang penganiyaan shrs diteliti ulang hrs dimasukin org dizalimin ngambil lahan org walau pun,kepada yth DPR RI soal undang undang penganiyaan shrs diteliti ulang harus dimasuki orang dizalimin ngambil lahan orang walau pun,negative,-0.7783
8010,2017-02-18T14:21:16.000Z,Anggota Komisi X DPR RI Lakukan Reses di Bireuen,anggota komisi kali DPR RI lakukan reses di bireuen,neutral,0.0
8011,2017-02-18T08:28:54.000Z,Maka tidak terbendung lagi hak angket dari DPR RI mulai bergulir untuk mengejar sejauhmana kebijakan pemerintah Jokowi terkait AHOK,maka tidak terbendung lagi hak angket dari DPR RI mulai bergulir untuk mengejar sejauhmana kebijakan pemerintah jokowi terkait AHOK,negative,-0.9344
8012,2017-02-17T13:42:25.000Z,RUU Pemilu Akomodir Hak Politik Penyandang Disabilitas,RUU pemilu akomodir hak politik penyandang disabilitas,negative,-0.2023
8013,2017-02-17T11:54:08.000Z,Mana nih DPR MPR katanya Wakil Rakyat mau bela rakyat dan menyalurkan aspirasi rakyat,mana ini DPR MPR katanya wakil rakyat mau bela rakyat dan menyalurkan aspirasi rakyat,negative,-0.2023
8014,2017-02-16T11:10:14.000Z,DPR Tak Politis Lahirnya RUU Penyelenggaraan Ibadah Haji dan Umrah GaJauhJauh hrs baik,DPR tak politis lahirnya RUU penyelenggaraan ibadah haji dan umrah gajauhjauh harus baik,negative,-0.2247
8015,2017-02-16T04:32:13.000Z,Pansus RUU Penyelenggaraan Pemilu RDPU dengan APTIKA PPDI Kemenkominfo terkait masukan mengenai RUU Penyelenggaraan Pemilu RUUPemilu,pansus RUU penyelenggaraan pemilu RDPU dengan APTIKA PPDI kemenkominfo terkait masukan mengenai RUU penyelenggaraan pemilu ruupemilu,negative,-0.6289
8016,2017-02-16T03:51:19.000Z,Mari kita fokus ke AhokGate lanjutkan perjuangan dengar aspirasi rakyat dibawah,mari kita fokus ke ahokgate lanjutkan perjuangan dengar aspirasi rakyat dibawah,positive,0.9081
8017,2017-02-16T03:14:54.000Z,Agenda DPR Kamis Pukul WIB Pansus RUU Penyelenggaraan Pemilu RDPU dengan APTIKA PPDI Kominfo agendaDPR,agenda DPR kamis pukul WIB pansus RUU penyelenggaraan pemilu RDPU dengan APTIKA PPDI kominfo agendadpr,positive,0.368
8018,2017-02-16T02:46:27.000Z,Agenda DPR Kamis Pukul WIB Komisi VII DPR Rapat Panja RUU Migas agendaDPR,agenda DPR kamis pukul WIB komisi VII DPR rapat panja RUU migas agendadpr,positive,0.368
8019,2017-02-15T09:01:35.000Z,Reses di Desa Tegal Rifdian Hubungan rakyat dan wakil rakyat tidak boleh terputus,reses di desa tegal rifdian hubungan rakyat dan wakil rakyat tidak boleh terputus,negative,-0.9078
8020,2017-02-14T21:56:42.000Z,Buat Bpk ibu wakil rakyat RI jgn sibuk dgn HAK ANGKET karena ada byk RUU yang belum disahkan menjadi UU,buat bpk ibu wakil rakyat RI jangan sibuk dengan HAK ANGKET karena ada banyak RUU yang belum disahkan menjadi UU,negative,-0.7718
8021,2017-02-14T20:54:57.000Z,Undang undang penganiyaan ditinjau kembali Disalahgunakan menzalimin org Atau ngambil lahan org sewenang wenangnya,undang undang penganiyaan ditinjau kembali disalahgunakan menzalimin orang atau ngambil lahan orang sewenang wenangnya,negative,-0.3818
8022,2017-02-14T20:45:02.000Z,Undang undang penganiyaan ditinjau kembali sama saja menzalimin org Mengambil lahan sama aja menzalimin org sama aja penganiyaan,undang undang penganiyaan ditinjau kembali sama saja menzalimin orang mengambil lahan sama saja menzalimin orang sama saja penganiyaan,neutral,0.0
8023,2017-02-14T20:41:37.000Z,kpd yg terhormat DPR RI Soal undang undang tentang penganiyaan hrs ditinjau kembali Disalahgunakan menzalimin org sama saja,kepada yang terhormat DPR RI soal undang undang tentang penganiyaan harus ditinjau kembali disalahgunakan menzalimin orang sama saja,negative,-0.8225
8024,2017-02-14T13:06:37.000Z,JAKARTA DPR RI dari tahun hingga masih saja membahas Revisi Undang Undang,JAKARTA DPR RI dari tahun hingga masih saja membahas revisi undang undang,negative,-0.6739
8025,2017-02-14T13:00:19.000Z,Pejabat ko alergi sm Wartawan,pejabat kok alergi sama wartawan,neutral,0.0
8026,2017-02-14T10:36:10.000Z,DISKUSI PUBLIK RUU KEPALANGMERAHAN FRAKSI PKB DPR RI melalui,DISKUSI PUBLIK RUU KEPALANGMERAHAN FRAKSI PKB DPR RI melalui,positive,0.5267
8027,2017-02-14T10:30:25.000Z,FPKB DPR RI adakan diskusi publik RUU kepalangmerahan SuaraPKB,FPKB DPR RI adakan diskusi publik RUU kepalangmerahan suarapkb,neutral,0.0
8028,2017-02-14T09:28:32.000Z,FPKB DPR RI Adakan Diskusi Publik RUU Kepalangmerahan,FPKB DPR RI adakan diskusi publik RUU kepalangmerahan,neutral,0.0
8029,2017-02-14T08:59:15.000Z,Anggota Komisi XI DPR Heri Gunawan Paket Kebijakan Tidak Optimal Paket ke Dimunculkan,anggota komisi XI DPR heri gunawan paket kebijakan tidak optimal paket ke dimunculkan,negative,-0.7097
8030,2017-02-14T08:30:04.000Z,Komisi VIII DPR Rapat Panja RUU Penyelenggaraan Haji dan Umroh dengan Forum Kelompok Bimbingan Ibadah Haji KBIH Komisi,komisi VII DPR rapat panja RUU penyelenggaraan haji dan umroh dengan forum kelompok bimbingan ibadah haji KBIH komisi,negative,-0.7125
8031,2017-02-14T07:02:42.000Z,Minggu tenang isunya non politik yuk ikut diskusi kemanusiaan ttg RUU kepalangmerahan di ruang Fraksi PKB DPR RI,minggu tenang isunya non politik yuk ikut diskusi kemanusiaan tentang RUU kepalangmerahan di ruang fraksi PKB DPR RI,positive,0.6289
8032,2017-02-14T05:53:17.000Z,Mengapa stelah di buat kebijakan baru konsultasi ??? Apa oleh munculnya hak ANGKET DPR RI ???,mengapa setelah di buat kebijakan baru konsultasi ? ? apa oleh munculnya hak ANGKET DPR RI ? ?,positive,0.7841
8033,2017-02-14T04:23:06.000Z,Kalau hanya suara yang dihitung mungkin suatu saat nanti anjing pun bisa ikut memutuskan arah kebijakan negara ini,jika hanya suara yang dihitung mungkin suatu saat nanti anjing pun bisa ikut memutuskan arah kebijakan negara ini,negative,-0.9007
8034,2017-02-14T02:44:27.000Z,Menuju Pengesahan RUUKepalangmerahan o Bersama Relawan WeLoveU PekerjaKemanusiaanBukanlahTargetPeluru,menuju pengesahan ruukepalangmerahan o bersama relawan weloveu pekerjakemanusiaanbukanlahtargetpeluru,negative,-0.2023
8035,2017-02-13T19:32:42.000Z,Jangan diam diri wakil rakyat perlu tolak RUU kata NGO,jangan diam diri wakil rakyat perlu tolak RUU kata NGO,negative,-0.6739
8036,2017-02-13T15:33:23.000Z,Reminder diskusi publik RUU Kepalangmerahan di ruang rapat FPKB DPR RI jam wib Senayan,reminder diskusi publik RUU kepalangmerahan di ruang rapat FPKB DPR RI jam wib senayan,negative,-0.6289
8037,2017-02-13T15:24:01.000Z,Tegakan undang undang hukum yg menyatakan seluruh warga Indonesia sama dimata HUKUM!,tegakan undang undang hukum yang menyatakan seluruh warga indonesia sama dimata HUKUM !,positive,0.5707
8038,2017-02-13T14:32:15.000Z,DPR RI bertindak untuk kasus yang berlarut di kota Jakarta Aspirasi rakyat akhirnya di suarakan Semoga keadilan tetap di tegakan,DPR RI bertindak untuk kasus yang berlarut di kota jakarta aspirasi rakyat akhirnya di suarakan semoga keadilan tetap di tegakan,negative,-0.2023
8039,2017-02-13T13:34:22.000Z,Puluhan tahun aspirasi rakyat agar jangan korupsi tidak pernah kalian dengar setiap tahun ada saja anggota DPR mengisi media krn korupsi,puluhan tahun aspirasi rakyat agar jangan korupsi tidak pernah kalian dengar setiap tahun ada saja anggota DPR mengisi media karena korupsi,negative,-0.7542
