fasid	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
celoteh	-3.2	1.0	-4,-3,-3,-4,-4,-4,-3,-2,-4,-1
membalik belakang	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
berselang	-2.4	1.0	-4,-2,-2,-2,-3,-2,-1,-2,-3,-3
tais	-2.4	1.0	-3,-3,-2,-3,-1,0,-4,-3,-3,-2
kelasah-kelusuh	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
orang-orangan	-2.4	1.0	-3,-1,-2,-4,-4,-3,-2,-1,-1,-3
gencet	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
termuat	-2.4	1.0	-3,-3,-1,-1,-3,-4,-2,-4,-1,-2
membersihkan	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
mewalakkan	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
unit	-3.2	1.0	-2,-4,-4,-4,-4,-2,-3,-2,-4,-3
menjaga	-2.4	1.0	-3,-2,-2,-4,-2,-1,-3,-4,-1,-2
anjungan	-2.4	1.0	-3,-4,-1,-3,-2,-2,-3,-2,-2,-2
tahi angin	-3.2	1.0	-1,-2,-4,-2,-4,-3,-4,-4,-4,-4
kerekau	-2.4	1.0	-2,-3,-2,-2,-1,-4,-3,-3,-2,-2
musir	-3.2	1.0	-4,-3,-1,-3,-4,-4,-4,-2,-4,-3
melarang	-2.4	1.0	-3,-3,-1,-2,-3,-3,-1,-3,-2,-3
merangkum	-2.4	1.0	-4,-2,-3,-1,-3,-2,-3,-1,-1,-4
merangkul	-2.4	1.0	-1,-1,-3,-3,-3,-3,-3,-2,-3,-2
orang bunian	-3.2	1.0	-3,-2,-4,-4,-2,-3,-3,-3,-4,-4
merintangi	-3.2	1.0	-2,-2,-4,-4,-4,-4,-2,-4,-2,-4
merangkup	-2.4	1.0	-2,-3,-1,-4,-4,-3,0,-3,-2,-2
merangkus	-3.2	1.0	-4,-4,-2,-4,-2,-3,-3,-4,-3,-3
mengabdi	-2.4	1.0	-3,-4,-2,-4,-2,-3,-1,-2,-1,-2
bersesak-sesak	-2.4	1.0	-3,-1,-3,-3,-3,-2,-2,-3,-2,-2
membohong	-3.2	1.0	-2,-3,-4,-3,-2,-4,-4,-3,-3,-4
karut	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
suari	-2.4	1.0	-2,-3,-2,-2,-4,-3,-1,0,-3,-4
obat bedil	-2.4	1.0	-1,-2,-2,-4,-3,-1,-2,-3,-3,-3
sarau	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
bayu	-3.2	1.0	-3,-2,-4,-3,-4,-2,-4,-3,-4,-3
mengusir	-3.2	1.0	-3,-4,-4,-4,-3,-3,-2,-2,-4,-3
miliun	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
berhelat	-3.2	1.0	-2,-2,-3,-4,-4,-3,-4,-4,-2,-4
lisong	-2.4	1.0	-1,-2,-3,-3,-1,-2,-3,-4,-2,-3
selekeh	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
bertara	-2.4	1.0	-2,-2,-3,-2,-3,-3,-3,-4,0,-2
runcing	-3.2	1.0	-3,-4,-2,-3,-3,-4,-3,-3,-4,-3
disparitas	-3.2	1.0	-4,-2,-1,-3,-4,-4,-3,-4,-4,-3
gelongsor	-3.2	1.0	-4,-3,-2,-4,-3,-4,-2,-4,-4,-2
tesis	-2.4	1.0	-3,-2,-1,-2,-3,-2,-2,-4,-2,-3
relai	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
berlik	-3.2	1.0	-4,-3,-3,-3,-2,-3,-4,-3,-4,-3
naik pitam	-3.2	1.0	-4,-2,-4,-4,-3,-2,-4,-3,-3,-3
tulup	-2.4	1.0	-2,-3,0,-3,-4,-2,-2,-3,-2,-3
bertandang	-3.2	1.0	-4,-4,-3,-3,-2,-3,-4,-4,-1,-4
vibrasi	-2.4	1.0	-1,-3,-4,-2,-1,-2,-2,-2,-3,-4
menjerkah	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
fakir	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
kode	-2.4	1.0	-1,-2,-1,-2,-4,-4,-3,-3,-2,-2
cencala	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
kerusuhan	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
genitalia	-2.4	1.0	-3,-2,-1,-2,-4,-3,-4,0,-3,-2
sigar	-2.4	1.0	-2,-2,-3,-2,-3,-2,-2,-2,-4,-2
pengungkit	-2.4	1.0	-1,-3,-1,-3,-3,-1,-3,-2,-3,-4
fadihat	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
indehoi	-2.4	1.0	-2,-2,-2,-3,-1,-3,-1,-3,-3,-4
ta	-2.4	1.0	-3,-2,-4,0,-3,-2,-2,-3,-2,-3
akik	-2.4	1.0	-2,-2,-3,-2,-2,-1,-4,-4,-2,-2
jamah	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
bolsak	-3.2	1.0	-3,-4,-2,-4,-3,-2,-4,-4,-2,-4
mendusta	-3.2	1.0	-2,-3,-4,-2,-2,-4,-4,-4,-4,-3
mendustai	-2.4	1.0	-1,-3,-3,-3,-3,0,-1,-4,-4,-2
urung	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
kasiku	-3.2	1.0	-3,-2,-4,-4,-2,-3,-4,-4,-2,-4
penyadaran	-2.4	1.0	-3,-1,-2,-2,-4,-2,-3,-3,-2,-2
cirit	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
menjolok	-2.4	1.0	-2,-4,-3,1,-3,-2,-1,-4,-4,-2
apkiran	-3.2	1.0	-2,-4,-1,-4,-3,-3,-4,-4,-3,-4
memenuhi	-2.4	1.0	-3,-2,-2,-3,-3,-2,-1,-4,-2,-2
hubungan singkat	-3.2	1.0	-3,-2,-4,-4,-3,-3,-4,-3,-2,-4
adiktif	-3.2	1.0	-2,-2,-4,-2,-4,-4,-3,-4,-4,-3
menyingkap	-3.2	1.0	-4,-3,-4,-3,-2,-3,-2,-4,-3,-4
lubuk	-2.4	1.0	-3,-3,-3,-3,-2,-3,-3,-1,-1,-2
meredup	-2.4	1.0	-2,-1,-3,-1,-1,-3,-2,-4,-3,-4
umbul-umbul	-2.4	1.0	-4,0,0,-3,-1,-4,-4,-2,-3,-3
pautan	-3.2	1.0	-3,-3,-3,-2,-4,-3,-4,-3,-4,-3
menyangkak hati	-3.2	1.0	-4,-2,-4,-4,-3,-4,-2,-2,-4,-3
kadam	-2.4	1.0	-2,-3,-3,-4,-4,-4,-4,-1,1,0
turut	-2.4	1.0	0,-4,-2,-2,-2,-4,-4,-4,0,-2
hot	-3.2	1.0	-3,-3,-4,-4,-4,-4,-2,-2,-2,-4
jalan lingkar	-3.2	1.0	-4,-3,-3,-3,-4,-4,-3,-3,-2,-3
menguji	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
coreng moreng	-3.2	1.0	-2,-3,-3,-4,-4,-3,-4,-3,-4,-2
iri hati	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
setia	-3.2	1.0	-3,-4,-4,-3,-4,-3,-2,-4,-3,-2
kurang darah	-3.2	1.0	-3,-3,-4,-2,-3,-4,-4,-3,-4,-2
makmum	-2.4	1.0	-3,-1,-2,-1,-4,-3,-3,-2,-1,-4
deriji	-3.2	1.0	-2,-4,-3,-3,-4,-3,-2,-3,-4,-4
terburu	-2.4	1.0	-2,-3,-2,-2,-2,-3,-2,-3,-2,-3
sedu	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
cunam	-2.4	1.0	-3,-1,-2,-4,-3,-2,-2,-2,-2,-3
kekeramatan	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
bermukah	-3.2	1.0	-3,-3,-3,-3,-3,-4,-2,-3,-4,-4
sampean	-3.2	1.0	-3,-4,-3,-2,-3,-4,-3,-3,-3,-4
jendera	-3.2	1.0	-4,-3,-3,-4,-1,-3,-4,-2,-4,-4
menggelabu	-3.2	1.0	-2,-3,-3,-4,-2,-3,-3,-4,-4,-4
bedol	-3.2	1.0	-4,-3,-3,-3,-4,-3,-3,-4,-3,-2
pemakai bahasa	-2.4	1.0	-3,1,-3,-4,-2,-2,-3,-2,-3,-3
arca	-2.4	1.0	-2,-2,-1,-4,-3,-3,-1,-2,-3,-3
buang-buang air	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
menyiasat	-2.4	1.0	-2,-2,-3,-3,-3,-2,-1,-3,-2,-3
lecet	-3.2	1.0	-3,-4,-3,-3,-1,-3,-4,-4,-3,-4
walang hati	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
pemburu	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
dampratan	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
bersenda gurau	-3.2	1.0	-4,-3,-1,-2,-4,-4,-3,-4,-4,-3
bertala-tala	-2.4	1.0	-3,-2,-2,-2,-2,-4,-3,-3,-2,-1
tegal	-3.2	1.0	-4,-4,-3,-4,-3,-1,-4,-4,-3,-2
pengumpil	-2.4	1.0	-3,-2,-1,-4,-2,-3,-1,-2,-3,-3
bersinggungan	-2.4	1.0	-2,-3,-3,-1,-2,-4,-2,-1,-3,-3
menduri	-3.2	1.0	-4,-3,-4,-3,-4,-2,-3,-4,-3,-2
berbantahan	-2.4	1.0	-4,-3,-3,-2,-2,-3,-2,-2,-1,-2
bahasa	-3.2	1.0	-4,-4,-4,-4,-3,-4,-3,-3,0,-3
gugup	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
gugus	-3.2	1.0	-3,-2,0,-3,-4,-4,-4,-4,-4,-4
bercikun-cikun	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
merorod	-3.2	1.0	-3,-4,-4,-4,-2,-3,-4,-3,-2,-3
(tua) uzur	-2.4	1.0	-1,-3,0,-1,-4,-3,-3,-1,-4,-4
rompes	-3.2	1.0	-3,-2,-4,-3,-4,-2,-2,-4,-4,-4
kepalang	-2.4	1.0	-3,-1,-3,-2,-4,-2,-3,-2,-3,-1
ulam-ulam	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
pandemi	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
atribut	-2.4	1.0	-3,-2,-3,-3,-2,-1,-3,-2,-4,-1
deskripsi	-3.2	1.0	-4,-4,-4,-4,-4,-1,-3,-2,-3,-3
geblek	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
bungsu	-2.4	1.0	-3,-3,-3,-2,-2,-1,0,-4,-4,-2
menyembunyikan	-2.4	1.0	-2,-2,-2,-3,-2,-3,-2,-4,-3,-1
beranggar lidah	-2.4	1.0	-2,-3,-3,-2,-4,-3,-1,-2,-1,-3
londang	-2.4	1.0	-2,-2,-2,-3,-4,-1,-3,-3,-3,-1
mengesel	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
kerabit	-2.4	1.0	-3,-2,-3,-4,-3,-1,-3,-1,-2,-2
berangsang	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
hilang akal	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
berkecenderungan	-2.4	1.0	-1,-3,-3,-3,-2,-2,-2,-3,-2,-3
junior	-3.2	1.0	-4,-2,-4,-4,-3,-4,-4,-1,-3,-3
penjara	-3.2	1.0	-1,-4,-3,-4,-4,-3,-3,-4,-2,-4
menyesak	-3.2	1.0	-4,-4,-3,-3,-3,-4,-2,-3,-4,-2
banyak cakap	-3.2	1.0	-4,-4,-4,-4,-2,-3,-2,-2,-4,-3
antitesis	-2.4	1.0	-3,-1,-2,-2,-2,-3,-3,-3,-2,-3
mengotori	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
bercucuran	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
mengelih	-3.2	1.0	-3,-3,-2,-4,-4,-3,-3,-3,-4,-3
penanggung	-3.2	1.0	-3,-3,-3,-4,-4,-4,-4,-1,-3,-3
barut	-2.4	1.0	-4,-2,-2,-2,-2,-3,-3,-2,-2,-2
mengelis	-2.4	1.0	-1,-2,-4,-3,-3,-3,-1,-2,-3,-2
pipitan	-2.4	1.0	-2,-2,-4,-3,-2,-2,-3,-1,-3,-2
intiha	-2.4	1.0	-3,-2,-3,-2,-1,-2,-3,-3,-1,-4
tenggalam	-2.4	1.0	-3,-4,-4,-1,-2,-2,-1,-2,-2,-3
menyesar	-2.4	1.0	-3,-1,-2,-3,-3,-2,-2,-3,-2,-3
menyesap	-2.4	1.0	-3,-3,-3,-2,0,-1,-4,-2,-2,-4
sayap	-3.2	1.0	-1,-4,-4,-4,-2,-4,-4,-4,-4,-1
pelak	-2.4	1.0	-3,-2,-1,-2,-4,-2,-2,-3,-2,-3
cemomot	-3.2	1.0	-3,-4,-4,-4,-3,-3,-3,-4,-2,-2
antuk	-3.2	1.0	-4,-4,-4,-4,-3,-2,-2,-2,-3,-4
lantaran	-3.2	1.0	-2,-3,-3,-4,-4,-4,-3,-3,-4,-2
satelit	-2.4	1.0	-3,-3,-4,-3,-3,-2,-2,0,-2,-2
berangsur	-2.4	1.0	-3,-4,-1,-3,-1,-3,-1,-4,-1,-3
danyang	-3.2	1.0	-4,-4,-3,-4,-4,-2,-3,-3,-2,-3
mendangkung	-2.4	1.0	-2,-2,-3,-2,-1,-3,-2,-4,-2,-3
soak	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
menghujat	-3.2	1.0	-4,-4,-3,-3,-3,-4,-2,-4,-3,-2
berombongan	-3.2	1.0	-4,-2,-4,-3,-3,-4,-3,-3,-3,-3
caing	-2.4	1.0	-3,-4,-2,-2,-2,-3,-2,-3,-1,-2
sorak	-2.4	1.0	-2,-3,-4,-3,-1,-1,-4,-1,-3,-2
taburan	-2.4	1.0	-2,-2,-2,-2,-3,-1,-2,-3,-3,-4
imbesil	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
pelir	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
cukup	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
kemban	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
keris	-3.2	1.0	-3,-4,-2,-4,-3,-3,-2,-3,-4,-4
tersumbat	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
bercekcok	-3.2	1.0	-4,-3,-3,-4,0,-4,-4,-3,-4,-3
asan tak asan	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
jual murah	-2.4	1.0	-2,-2,-4,-3,-1,-2,-3,-2,-2,-3
bertengking	-3.2	1.0	-3,-3,-4,-4,-3,-2,-2,-4,-4,-3
mengonfirmasi	-3.2	1.0	-4,-3,-2,-3,-4,-3,-2,-3,-4,-4
bergundang	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
pengamitan	-3.2	1.0	-3,-4,-4,-3,0,-4,-4,-2,-4,-4
memecah	-3.2	1.0	-1,-3,-4,-2,-4,-4,-3,-4,-4,-3
menafikan	-3.2	1.0	-2,-3,-3,-3,-4,-2,-4,-3,-4,-4
menyakar	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
pepet	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
ketat	-2.4	1.0	-3,-2,-1,-3,-3,-2,-1,-3,-2,-4
cuma	-2.4	1.0	-2,-3,-1,-3,-3,-3,-1,-3,-3,-2
berdompol	-3.2	1.0	-4,-4,-3,-3,-3,-3,-2,-3,-4,-3
mencecak	-2.4	1.0	-3,-3,-2,-2,-3,-3,-1,-2,-2,-3
melumur	-3.2	1.0	-3,-3,-3,-3,-3,-4,-3,-3,-4,-3
melukat	-3.2	1.0	-4,-4,-3,-4,-2,-4,-2,-4,-2,-3
aborsi	-2.4	1.0	-1,0,-3,-4,-1,-3,-4,-4,-3,-1
lembu hutan	-2.4	1.0	-3,-3,-3,-2,-2,-3,-1,-2,-3,-2
jalu	-3.2	1.0	-3,-2,-3,-4,-3,-2,-4,-4,-4,-3
puntianak	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
berbicara	-2.4	1.0	-3,0,-2,-2,-1,-4,-3,-2,-4,-3
pengacauan	-3.2	1.0	-4,-2,-3,-2,-3,-3,-4,-4,-3,-4
pinggir	-3.2	1.0	-2,-4,-2,-3,-4,-2,-3,-4,-4,-4
merangsang	-3.2	1.0	-3,-4,-4,-3,-2,-3,-3,-4,-4,-2
menjatuhkan	-3.2	1.0	-4,-4,-3,-3,-3,-3,-3,-3,-3,-3
kerabu	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
debil	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
laif	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
bentul	-2.4	1.0	-1,-3,-1,-2,-3,-2,-3,-4,-2,-3
renyang	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
berbecak-becak	-2.4	1.0	-2,-2,-3,-4,-4,-3,-2,-1,-3,0
penabalan	-2.4	1.0	-4,-3,-2,-4,-1,-3,-2,-2,-4,1
berona	-2.4	1.0	-4,-2,-1,-1,-1,-2,-3,-4,-3,-3
bagian	-3.2	1.0	-4,-3,-2,-3,-4,-3,-2,-4,-4,-3
laik	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
bundak	-2.4	1.0	-2,-3,-2,-1,-3,-4,-3,-2,-1,-3
narkotik	-2.4	1.0	-3,-2,-3,-4,-3,-4,-3,0,-1,-1
resan	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
koyak	-2.4	1.0	-2,-3,-1,0,-4,-3,-3,-3,-3,-2
mempersakiti	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
benjut	-3.2	1.0	-4,-2,-3,-3,-3,-4,-4,-3,-3,-3
terbuni	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
penyangkal	-3.2	1.0	-3,-4,-3,-3,-3,-4,-2,-3,-3,-4
coleng	-3.2	1.0	-4,-4,-2,-4,-4,-4,-2,-2,-3,-3
terpangah	-3.2	1.0	-3,-4,-2,-4,-4,-3,-3,-3,-4,-2
tindih	-3.2	1.0	-2,-4,-2,-3,-3,-4,-4,-3,-3,-4
(olahraga) bokser	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
sano	-3.2	1.0	-3,-4,-3,-4,-3,-4,-2,-3,-3,-3
keset	-3.2	1.0	-3,-4,-3,-4,-3,-4,-3,-3,-3,-2
bening	-3.2	1.0	-4,-2,-4,-4,-4,-3,-3,-2,-3,-3
lebar mulut	-3.2	1.0	-4,-3,-3,-2,-3,-3,-4,-4,-3,-3
ambles	-3.2	1.0	-3,-4,-2,-3,-3,-4,-2,-4,-3,-4
konglomerasi	-3.2	1.0	-4,-3,-4,-4,-4,-2,-4,0,-4,-3
prapendapat	-2.4	1.0	-4,-3,0,-2,-3,-2,-2,-3,-3,-2
generasi	-2.4	1.0	-3,-3,-1,-3,-4,-3,-2,0,-2,-3
menunjang	-2.4	1.0	-4,-3,-3,-2,-1,-1,-4,-2,-2,-2
memapas	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
abses	-3.2	1.0	-4,-3,-3,-3,-4,-3,-4,-3,-2,-3
berhandai-handai	-2.4	1.0	-3,-3,-1,-2,-2,-3,-4,-2,-3,-1
jawatan	-2.4	1.0	-1,-1,-4,-2,-3,-2,-2,-2,-3,-4
geriap	-3.2	1.0	-2,-4,-3,-3,-3,-2,-4,-4,-4,-3
bersara	-2.4	1.0	-3,-2,-1,-3,-1,-3,-2,-3,-2,-4
serampu	-2.4	1.0	-4,-2,-1,-3,-2,-4,-2,-3,-1,-2
candala	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
batel	-3.2	1.0	-4,-3,-2,-2,-4,-4,-4,-3,-4,-2
tumpat	-3.2	1.0	-2,-4,-4,-3,-3,-3,-4,-2,-3,-4
berjejak	-2.4	1.0	-2,-3,-3,-3,0,-4,-2,-1,-4,-2
degil	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
dangkar	-3.2	1.0	-3,-4,-4,-4,-2,-4,-2,-1,-4,-4
talak	-2.4	1.0	-4,-2,-3,-3,-2,-2,-3,-3,-1,-1
kedengkian	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
berbahaya	-3.2	1.0	-3,-1,-4,-4,-4,-4,-2,-3,-3,-4
mengguguk	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
harus	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
menggiatkan	-3.2	1.0	-3,-2,-3,-3,-3,-4,-3,-3,-4,-4
cucup	-2.4	1.0	-2,-1,-4,-2,-4,-3,-2,-1,-1,-4
menebeng	-2.4	1.0	-2,-3,-1,-4,-1,-3,-4,-2,-3,-1
kepala angin	-2.4	1.0	-3,-1,-3,-2,-4,-3,-3,-1,-2,-2
berasal	-2.4	1.0	-3,-3,-3,-4,-3,-3,-2,-1,-2,0
berasak	-2.4	1.0	-3,-1,-2,-3,-2,-3,-3,-3,-1,-3
padang luas	-2.4	1.0	-3,-1,-3,-3,-2,-3,-4,-2,-1,-2
menyelundupi	-2.4	1.0	-2,-2,-2,-4,-3,-3,-2,-3,-3,0
kusut pikiran	-3.2	1.0	-4,-4,-4,-4,-2,-3,-4,-3,-1,-3
galas	-3.2	1.0	-3,-3,-2,-4,-3,-4,-3,-3,-4,-3
temporer	-3.2	1.0	-4,-4,-4,-3,-4,-4,-2,-4,-2,-1
kocar-kacir	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
sambungan jiwa	-2.4	1.0	-2,-3,-3,-3,-3,-1,-3,-2,-2,-2
laknat	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
pikiran tumpul	-2.4	1.0	-2,-3,-2,-4,-1,-4,-3,-3,0,-2
siratan	-2.4	1.0	-2,-2,-3,-2,-2,-3,-3,-3,-3,-1
epidemi	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
bacok	-3.2	1.0	-3,-3,-3,-3,-3,-3,-4,-3,-4,-3
kepialu	-3.2	1.0	-3,-4,-3,-4,-4,-4,-2,-3,-2,-3
desau	-2.4	1.0	-1,-4,-3,-3,-2,-2,-4,-2,-2,-1
jenewer	-3.2	1.0	-3,-3,-3,-3,-2,-3,-4,-3,-4,-4
mencium	-2.4	1.0	-2,-3,-2,-2,-2,-1,-4,-3,-2,-3
mengernai	-3.2	1.0	-3,-2,-2,-3,-3,-4,-4,-3,-4,-4
merekomendasi	-2.4	1.0	-2,-2,-1,-2,-4,-3,-4,-1,-3,-2
nistaan	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
berkemandang	-2.4	1.0	-3,-1,-4,-3,-2,-2,-1,-3,-3,-2
separuh	-2.4	1.0	-2,-1,-2,-2,-4,-4,-1,-3,-1,-4
keloyoan	-2.4	1.0	-3,-2,-1,-2,-2,-4,-4,-3,-1,-2
gerah	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
menyekar	-3.2	1.0	-3,-3,-3,-3,-3,-4,-4,-4,-2,-3
rusuk	-3.2	1.0	-4,-3,-3,-2,-4,-4,-3,-3,-3,-3
cangkul	-3.2	1.0	-2,-3,-3,-4,-3,-2,-3,-4,-4,-4
tertangguh	-2.4	1.0	-2,-3,-2,-3,-2,-1,-2,-4,-2,-3
trek	-2.4	1.0	-3,-2,-3,-3,-2,-2,-4,-1,-1,-3
minum	-2.4	1.0	-3,-2,-1,-3,-3,-3,-4,-1,-2,-2
beringat	-2.4	1.0	-3,-2,-3,-1,-4,-2,-3,0,-2,-4
wreda	-3.2	1.0	-2,-4,-4,-2,-4,-4,-4,-3,-4,-1
petus	-2.4	1.0	-3,-3,-3,-2,-2,-2,-1,-2,-2,-4
loksek	-3.2	1.0	-3,-2,-4,-4,-3,-4,-3,-4,-3,-2
mencemari	-3.2	1.0	-3,-4,-3,-4,-4,-4,-3,-4,-1,-2
mencopet	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
daing	-3.2	1.0	-4,-1,-4,-3,-4,-3,-2,-4,-4,-3
kongkong	-2.4	1.0	-4,-2,-1,-3,-1,-3,-3,-4,-1,-2
sara bara	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
rapun	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
eban	-3.2	1.0	-4,-1,-4,-4,-2,-3,-3,-4,-3,-4
tuhmah	-2.4	1.0	-2,-3,-2,-1,-2,-3,-2,-1,-4,-4
perit	-3.2	1.0	-4,-4,-3,-2,-3,-2,-4,-4,-4,-2
merasuk hati	-2.4	1.0	-2,-2,-2,-4,-3,-3,-1,-2,-2,-3
minus	-2.4	1.0	-2,-2,-2,-3,-2,-3,-3,-4,-2,-1
erotan	-3.2	1.0	-2,-4,-3,-4,-3,-3,-3,-4,-4,-2
se-sat pusat	-3.2	1.0	-2,-4,-3,-4,-2,-4,-4,-4,-2,-3
menyikut	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
khalifatullah	-3.2	1.0	-1,-3,-3,-3,-3,-3,-4,-4,-4,-4
desersi	-2.4	1.0	-3,-3,-4,-2,-2,-3,-1,-2,-2,-2
penobatan	-2.4	1.0	-3,-3,-2,-2,-3,-1,0,-3,-3,-4
setengah	-2.4	1.0	-4,-3,-4,-1,-1,-2,0,-2,-3,-4
direksi	-2.4	1.0	-3,-3,-1,-2,-3,-2,-4,-3,-1,-2
kecap	-3.2	1.0	-4,-3,-3,-4,-3,-3,-3,-2,-4,-3
pamflet	-2.4	1.0	-3,-2,-1,-2,-2,-1,-4,-1,-4,-4
tercampak	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
kebimbangan	-3.2	1.0	-3,-2,-3,-4,-4,-4,-3,-3,-3,-3
pangkur	-3.2	1.0	-1,-4,-3,-4,-1,-4,-4,-3,-4,-4
bablas	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
somplak	-3.2	1.0	-4,-4,-4,-3,-3,-3,-4,0,-4,-3
memamah	-3.2	1.0	-3,-3,-3,-4,-3,-3,-4,-2,-4,-3
doi	-2.4	1.0	-1,-2,-3,-4,-4,-2,-2,-4,-1,-1
iming-iming	-2.4	1.0	-3,-3,-2,-2,-2,-1,-2,-3,-2,-4
menyabet	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
kegegeran	-2.4	1.0	-2,-4,-4,-1,-1,-2,-2,-4,-1,-3
menyeterui	-4.0	1.0	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
