timestamp,text
2018-12-15T05:59:23.000Z,"Rombongan Delegasi Kunjungan Kerja Komisi X DPR RI ke Palembang masa Reses Persidangan II, Tahun Sidang 2018-2019... https://m.facebook.com/story.php?story_fbid=2202270719825711&id=986632511389544… #PesonaIndonesia"
2018-12-15T04:40:34.000Z,"Rombongan Delegasi Kungker Komisi X DPR RI ke Provinsi D.I.Yogyakarta masa Reses Persidangan II, Tahun Sidang 2018-2019, yg dipimpin oleh Ketua Komisi X dg didampingi Pejabat @Kemenpar_RI Staf Ahli Menteri Bidang Ekonomi dan Kawasan Pariwisata dan Asdep Pemasaran I Regional II."
2018-12-15T04:39:31.000Z,"Rombongan Delegasi Kunjungan Kerja Komisi X DPR RI ke Provinsi D.I.Yogyakarta masa Reses Persidangan II, Tahun Sidang 2018-2019, yang dipimpin oleh Ketua Komisi X, Bapak Dr. Ir. Djoko Udjianto, MM dengan... https://facebook.com/986632511389544/posts/2202203753165741/…"
2018-12-15T04:29:59.000Z,"Absen rapat aja kagak ada transparansi, apalagi pembahasan anggaran sama undang-undang Maunya @DPR_RI tuh apa"
2018-12-15T04:22:41.000Z,"Wakil Ketua Komisi VIII DPR RI Tubagus Ace Hasan mengatakan, DPR siap melaksanakan putusan MK untuk mengubah Undang-Undang Perkawinan dengan tenggat waktu tiga tahun. Namun, ia belum bisa memastikan kapan pembahasan revisi UU tersebut bisa selesai. #InfoSonora"
2018-12-15T04:21:07.000Z,"Wakil ketua Komisi VIII DPR RI, Tubagus Ace Hasan Syadzily, menyambut positif putusan Mahkamah Konstitusi ( MK) yang meminta DPR mengubah Pasal 7 Ayat (1) Nomor 1 Undang-Undang Tentang Perkawinan Tahun 1974. #InfoSonora"
2018-12-15T03:49:19.000Z,"Rombongan Delegasi Kungker Komisi X DPR RI ke Provinsi Sulawesi Selatan masa Reses Persidangan II, Thn Sidang 2018-2019, yg dipimpin oleh Wakil Ketua Komisi X, didampingi Asisten Deputi Pengembangan Destinasi Regional III Kemenpar_RI. …"
2018-12-15T03:49:18.000Z,"Rombongan Delegasi Kunjungan Kerja Komisi X DPR RI ke Provinsi Sulawesi Selatan masa Reses Persidangan II, Tahun Sidang 2018-2019, yang dipimpin oleh Wakil Ketua Komisi X, Ibu Hetifah didampingi oleh Asisten... https://facebook.com/986632511389544/posts/2202152189837564/…"
2018-12-14T22:16:22.000Z,"“Kami sedang merancang undang-undang tentang pesantren, sehingga ke depan pesantren sudah ada payung hukumnya dan saya dorong DPR RI untuk menyelesaikan payung hukum pesantren,” sebutnya #01JokowiLagi"
2018-12-14T22:15:36.000Z,"Dlm pertemuannya dengan para ulama dan pimpinan pondok pesantren di Aceh, Presiden Joko Widodo menyampaikan, pemerintahannya saat ini sedang membuat rancangan undang-undang tentang pesantren & mendorong DPR RI untuk segera menyelesaikan payung hukum thdp pesantren. #01JokowiLagi"
2018-12-14T17:55:04.000Z,DPR RI Setujui RUU Kerjasama Pertahanan RI – Spanyol dan RI – Serbia – JPNEWS http://jurnalpatrolinews.co.id/belanegara/read/dpr-ri-setujui-ruu-kerjasama-pertahanan-ri-spanyol-dan-ri-serbia?fbclid=IwAR02g1KTXJBCbK8v2KaCJasbeoGnFZJlSMpl0gnPlf13UXfNY-vrlc1Z5EE…
2018-12-14T16:21:15.000Z,Mungkin lg sibuk ngisi timeline di Twitter masing2 anggota DPR jd absen utk rapat paripurna #harapmaklum
2018-12-14T16:11:03.000Z,Hal terkecil dateng rapat paripurna aja ga dateng. Ampun g ngerti lg sama janji2 anggota dpr yg suka muncul d spanduk.
2018-12-14T15:42:39.000Z,"Komisi IX DPR RI juga melakukan Kunjungan Kerja Reses ke Provinsi D.I.Yogyakarta. Dalam kunker ini dilakukan pertemuan di Gedhong Pracimosono, Komplek Kepatihan Yogyakarta (14/12). Tim @KomisiIX dipimpin oleh Anggota Komisi IX, Nurmansyah E. Tanjung."
2018-12-14T14:14:15.000Z,Ah... Mungkinkah....? Rapat paripurna ajah ga dateng bgmn mau urusi Palestina...
2018-12-14T13:51:26.000Z,"Sebenarnya kurang tepat kalau memprotes kebijakan kotak kardus ini ke KPU, karena sudah disetujui para wakil rakyat yang terhormat"
2018-12-14T12:19:45.000Z,"--Bandung, 14 Desember 2018-- Ketua Bawaslu Provinsi Jawa Barat, Abdullah Dahlan,http://S.TP. menghadiri Kunjungan kerja dari Komisi II DPR RI dalam rangka Reses ke Kantor Gubernur dan KPU… https://instagram.com/p/BrXhSsRl7Dc/?utm_source=ig_twitter_share&igshid=glkoirlcm556…"
2018-12-14T11:49:48.000Z,"Kunjungan kerja reses Komisi 1 DPR RI ke Provinsi Bangka Belitung ke LPP RRI Sungailiat sekaligus Pertemuan dengan Kepsta LPP RRI Sungailiat Bangka Belitung dan Kepsta LPP TVRI Bangka Belitung dengan Tema ""... https://facebook.com/100008667254674/posts/2021987944766761/…"
2018-12-14T08:16:14.000Z,DPR RI Setujui RUU Kerjasama Pertahanan RI – Spanyol dan RI – Serbia https://ivoox.id/dpr-ri-setujui-ruu-kerjasama-pertahanan-ri-spanyol-dan-ri-serbia/…
2018-12-14T08:15:53.000Z,"Manusia hasud dan jahil ya gini,KPU punya kebijakan teknis yg di tanyai presiden.muka kardus!!"
2018-12-14T07:57:04.000Z,"Oleh karena itu, lanjut Jokowi, pemerintah terus mendorong kepada DPR RI agar RUU Pondok Pesantren segera diselesaikan. Sehingga payung hukum menjadi jelas. #AcehSajanJokowi #01JokowiLagi"
2018-12-14T07:20:58.000Z,DPR RI Setujui RUU Kerjasama Pertahanan RI – Spanyol dan RI – Serbia https://indonesiaberita.com/2018/12/14/dpr-ri-setujui-ruu-kerjasama-pertahanan-ri-spanyol-dan-ri-serbia/…
2018-12-14T07:11:14.000Z,"Oleh karena itu, lanjut Jokowi, pemerintah terus mendorong kepada DPR RI agar RUU Pondok Pesantren segera diselesaikan. #AcehSajanJokowi"
2018-12-14T06:52:23.000Z,"14/12 Kunker Komisi IV DPR RI dalam rangka Kunjungan Kerja Reses Masa Sidang II Tahun 2018-2019, yang dipimpin langsung oleh Ketua Komisi Bapak Viva Yoga Mauladi beserta anggota, dalam… https://instagram.com/p/BrW70ilArKA/?utm_source=ig_twitter_share&igshid=1jwww82pvna5c…"
2018-12-14T05:55:33.000Z,"Buat RUU para oknum koruptor....kenapa para wakil rakyat ga buat aja RUU korupsi dengan hukuman mati/,seumur hidup."
2018-12-14T05:53:25.000Z,Mestinya ada RUU untuk para oknum koruptor....kenapa para wakil rakyat tidak bisa buat RUU untuk para koruptor....buat RUU hukuman mati/hukuman seumur hidup bisa juga aset harta uangnya sita buat negara.....
2018-12-14T04:45:46.000Z,"MK Kabulkan Gugatan Batas Usia, DPR Diminta Segera Revisi UU Perkawinan http://bit.ly/2PETnkJ Usia minimal perkawinan itu harus diharmonisasikan dengan usia anak dalam undang-undang perlindungan anak @DPR_RI @Humas_MKRI #PerkawinanAnak"
2018-12-14T04:02:25.000Z,bahkan wakil rakyat periode terakhir ini wakil rakyat yang sangat produktif dalam bacot tapi tidak produktif dalam menyelesaikan kewajibannya. Setahun ini dari 50 RUU cuma 4 yang beres. Keren.
2018-12-14T03:54:24.000Z,Klarifikasi dgn Warga yg menerima Kupon Konsumsi yg notabene diviralkan dlm video HOAX menerima amplop saat acara Reses Anggota DPR RI @DuriantoDarmadi @bawaslu_RI @PDI_Perjuangan #DarmadiDurianto #PDIPerjuangan #JakartaUtara #jakartabarat #StopHoax
2018-12-14T03:34:50.000Z,"Hari ini saya beserta rombongan Komisi IX DPR RI beserta mitra kerja Kemenaker, Kemenkes, BPPOM, BNP2TKI, BPJS Kesehatan & BPJS Tenaga Kerja melaksanakan kunjungan kerja reses dalam rangka pengawasan serta pelaksanaan kinerja para mitra kerja. #dewiasmara #sukabumi #DIYogyakarta"
2018-12-14T03:07:26.000Z,"Video PENGAKUAN & PERMINTAAN MAAF pembuat dan penyebar video ""Bagi-Bagi Amplop"" pada acara Reses Anggota DPR RI Fraksi PDIP, @darmadidurianto #DarmadiDurianto #PDIPerjuangan #JakartaBarat #JakartaUtara"
2018-12-14T02:31:27.000Z,Kunker DPRI Komisi IX di DIY Jogjakarta dalam memperkuat kebijakan pelayanan BPJS Kesehatan. Semoga berkah ya Bapak/ibu.. @DPR_RI @KomisiIX @KemnakerRI @MediatorHI
2018-12-14T01:40:45.000Z,13142018. Kunker Badan Legislasi dpr_ri panja RUU Masyarakat Hukum Adat ke Provinsi Bali. Diterima oleh Gubernur Bali I Wayan… https://instagram.com/p/BrWYKlGFaGd/?utm_source=ig_twitter_share&igshid=1h21vs6l6xhrd…
2018-12-14T01:32:57.000Z,Atas keberhasilannya memperjuangkan amanah dan aspirasi rakyat Kepri maka Partai Nasdem kembali mencalonkan beliau sebagai Caleg yang akan mewakili Prov Kepri di DPR RI untuk masa bakti 2019-2024. #CalegNasDem #NasDemAntiMahar #PolitikTanpaMahar
2018-12-14T01:18:11.000Z,"Kadang sopir truck lebih pinter dan cerdas dari yang ngaku2 wakil rakyat, padahal ngga ada aspirasi rakyat yang di perjuangkan"
2018-12-13T14:36:53.000Z,"Wahai para wakil rakyat yang terhormat, jika alasan sibuk sosialisasi, apa salahnya kembali untuk menghadiri rapat paripurna yang cuma beberapa jam? dan sosialisasi di daerah berharap untuk di pilih kembali? mikir!"
2018-12-13T11:23:11.000Z,VIRAL Rapat Paripurna DPR sepi kehadiran anggota. https://nasional.tempo.co/read/1155071/rapat-paripurna-dpr-masa-sidang-kedua-sepi-kehadiran-anggota?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Nasional_O…
2018-12-13T13:58:30.000Z,Duh! Banyak Anggota DPR Bolos Rapat Paripurna http://detik.id/V5CbpP
2018-12-13T13:38:27.000Z,"Ada Apa dengan Negeri ku Begitu Miskinkah Melanda Nusantara Atau mrk cuma Pura2 urus Negara lwt Tangan KPU Jelas ku merasa sedih kotak suara tanpa estetika, cc @KPU_ID @DPR_RI mohon di tindaklanjuti kebijakan KoTak Kardus Untuk Suara Rakyat #KotakKardusPemilu #KotakKardusPemilu"
2018-12-13T13:26:48.000Z,"Keseriusan penyelenggaraan dan penyelenggara pemilu 2019 berulang kali menguji nalar sehat, dari berbagai macam kebijakan yg menyertainya.."
2018-12-13T12:48:42.000Z,"Para Wakil Rakyat sibuk ngebacot di sosmed , tapi bacotan mereka melempen saat sidang soal rakyat. Lalu rakyat mana yang kalian suarakan di Sosmed ? Wahai para wakil rakyat. =D https://nasional.tempo.co/read/1155071/rapat-paripurna-dpr-masa-sidang-kedua-sepi-kehadiran-anggota?utm_source=Digital%20Marketing&utm_medium=Facebook&utm_campaign=Nasional_O…"
2018-12-13T12:28:34.000Z,Mahkamah Konstitusi ( MK) memberi tenggat waktu tiga tahun kepada DPR RI untuk mengubah ketentuan batas usia menikah yang diatur dalam Pasal 7 Ayat (1) Undang-Undang (UU) Nomor 1 Tahun 1974... http://ykp2015.com/mk-beri-batas-waktu-3-tahun-untuk-dpr-ubah-uu-perkawinan-anak/…
2018-12-13T11:43:17.000Z,"#kom4 Penanya 10 (mahasiswa IPB) : UU 26/2007 dan UU 26/2008 ttg Penataan Ruang, sy disini sebenarnya mjd korban PHP-nya anggota DPR, saya tdk perlu menyebutkan nama, yg sy tanyakan, anggota DPR ini membuat RUU apakh utk kepentingan rakyat, pemodal, partai atau yg mengusulkannya?"
2018-12-13T11:31:00.000Z,Rapat Paripurna DPR Didominasi Bangku Kosong #ParipurnaDPR http://metrotvn.ws/3NOBq4XK
2018-12-13T11:30:51.000Z,@null Rapat Paripurna DPR Didominasi Bangku Kosong Rapat paripurna DPR RI didominasi o http://video.metrotvnews.com/play/2018/12/13/964360/rapat-paripurna-dpr-didominasi-bangku-kosong…
2018-12-13T11:30:32.000Z,"Akibat kewenangannya terlalu bnyk dr hulu sp Hilir dari kebijakan, operasional , sp ke tehnis perorangan ,tdk ada kontrol. Komisi kepolisian prakteknya hanya jd organ organisasi polri."
2018-12-13T10:56:49.000Z,@WikiDPR #kom4 Mahasiswa 9: kenapa menurut DPR RI ini RUU kelapa sawit ini msh solutif utk mslah sawit? Sedangkan msh ada 3 UU yg menyangkut sawit itu knp tdr diperbarui?
2018-12-13T10:39:29.000Z,Rapat Paripurna DPR RI hari Kamis pagi didominasi bangku kosong. Setjen DPR RI tak bersedia buka data absensi. #MHI #MetroHariIni @Metro_TV
2018-12-13T10:37:16.000Z,Rapat Paripurna DPR RI didominasi oleh bangku kosong. Rapat Paripurna dipimpin Utut Adianto. Paripurna hanya dihadiri 15% dari total anggota dan rapat terus berjalan. #MHI #MetroHariIni @Metro_TV
2018-12-13T10:26:58.000Z,"#kom4 Penanya 5 (mahasiswa IPB) : ttg kebijakan impor, ketergantungan impor merupakan kebijakan yg ada setiap tahun dmn 29 komoditas pangan impor, nah yg ingin sy tanyakan kpd anggota DPR, apakah impor memang perlu dilakukan?"
2018-12-13T10:06:42.000Z,"Diskusi RUU Penghapusan Kekerasan Seksual oleh Yayasan GASIRA Maluku bersama ibu Mercy Barends anggota DPR RI, #Ambon (28/11). Di hadiri oleh Yayasan Arika Mahina, WKRI, HWDI, Yayasan… https://instagram.com/p/BrUtQ-gn51D/?utm_source=ig_twitter_share&igshid=r0f1q379xtbh…"
2018-12-13T09:35:16.000Z,Rapat paripurna DPR RI di hadiri 80orang sebaiknya di gaji harian saja enaknya gak masuk dpt gaji penuh yg rugi rakyat bkn mencari untung rugi tapi kenyataannya DPR lebih sering gakhadir
2018-12-13T09:10:23.000Z,Duh! Banyak Anggota DPR Bolos Rapat Paripurna https://ift.tt/2RX32Vo
2018-12-13T07:51:44.000Z,DPR RI Setujui RUU Kerjasama Pertahanan RI Spanyol dan RI Serbia - http://maklumat.id/2018/12/dpr-ri-setujui-ruu-kerjasama-pertahanan-ri-spanyol-dan-ri-serbia/…
2018-12-13T07:41:08.000Z,rapat paripurna yang dimulai sejak pukul 11.00 WIB itu memang tepantau sepi. Tak banyak para anggota DPR RI yang menghadiri rapat tersebut. http://jawapos.com/n/266725
2018-12-13T07:40:09.000Z,"Menteri Pertahanan Ryamizard Ryacudu, mewakili Pemerintah, dalam Rapat Paripurna DPR RI ( 13/12) di Gedung Nusantara DPR, mengenai Pengesahan Nota Kesepahaman antara Pemerintah RI dan Pemerintah Kerajaan Spanyol dan Republik Serbia tentang Kerja Sama Di Bidang Pertahanan.#Kemhan"
2018-12-13T07:31:36.000Z,"Saya pengen tau Panja RUU BUMN bisa dilihat dimana, @DPR_RI? Adakah dari dapil saya, Jabar I?"
2018-12-13T06:52:40.000Z,"Pak polisi, tolong ada banyak orang hilang di anggota DPR neh. Cuma ada kursi doang, orang-orangnya gak tahu pada ke mana https://era.id/s/wnUXkJ"
2018-12-13T06:41:30.000Z,"#LintasINFO - Menteri Pertahanan RI, Ryamizard Ryacudu mewakili Pemerintah ( Presiden ) dlm Rapat Paripurna DPR RI ( 13/12/2018) di Gedung Nusantara DPR RI. cc @Kemhan_RI"
2018-12-13T06:13:48.000Z,"Cocok bang!...pemimpin ..bukan pemimpi atau sok populis yg apapun dioke-kan! Terlebih saat jelang Pemilu..pasti akan ada kenaikan take home pay PNS/Polri. Benar kata bang Denny JA,3M sdh digenggam petahana:, Momentum;kebijakan anggaran Media:lihat saat 212 media??? Money : Wow!!"
2018-12-13T05:24:02.000Z,Alasan NasDem Tolak Revisi UU BUMN. Revisi Undang-Undang BUMN matikan gerak BUMN. Hal ini disampaikan langsung oleh Ahmad M Ali sebagai Ketua Fraksi NasDem DPR RI. Kalau menurut kakak-kakak bagaimana? #NasDemAntiMahar #PolitikTanpaMahar #UUBUMN @halomatali
2018-12-13T04:57:49.000Z,"https://news.detik.com/berita/d-4341547/hanya-dihadiri-80-anggota-sidang-paripurna-dpr-ambil-3-keputusan-penting… KELAKUAN BURUK YG TERUS BERULANG, wakil rakyat???? Selamat taik!!!! DPR RI menggelar rapat paripurna penutupan masa persidangan II tahun sidang 2018-2019. Bangku kosong tampak mewarnai rapat hari ini."
2018-12-13T04:43:51.000Z,https://news.detik.com/berita/d-4341547/hanya-dihadiri-80-anggota-sidang-paripurna-dpr-ambil-3-keputusan-penting… DPR RI menggelar rapat paripurna penutupan masa persidangan II tahun sidang 2018-2019. Bangku kosong tampak mewarnai rapat hari ini. #BolosPeripurnaDPR2019JanganDipilih @FirzaHussein @emerson_yuntho @mohmahfudmd
2018-12-13T04:28:05.000Z,Jumlah tersebut tidak memenuhi syarat kuorum rapat DPR RI. https://kumparan.com/@kumparannews/rapat-paripurna-dpr-tetap-berlanjut-meski-hanya-dihadiri-85-orang-1544674650247864756?utm_source=Twitter&utm_campaign=int&utm_medium=post…
2018-12-13T04:02:08.000Z,"Rapat Paripurna DPR RI ke-10 Masa Persidangan II Tahun Sidang 2018-2019 Kamis, 13 Desember 2018 dipimpin oleh Drs. Utut Adianto (Wakil Ketua DPRRI/BAKN, BURT dan Hubungan Antar…"
2018-12-13T03:44:20.000Z,"[LIVE] Rapat Paripurna DPR RI Ke-10 Masa Persidangan II Tahun Sidang 2018-2019, Kamis, 13 Desember 2018. #ParipurnaDPR https://x.com/i/broadcasts/1mrGmYLgMOwGy…"
2018-12-13T03:41:26.000Z,@WikiDPR #kom2 Bawaslu: Kami akan membuat surat edaran untuk bawahan kami perihal dengan reses DPR RI:
2018-12-13T01:35:29.000Z,"“Bahkan kekerasan terhadap perempuan setiap tahunnya semakin meningkat tajam dan seharusnya pemerintah menjadikan pengesahan RUU PKS menjadi agenda politik dalam mengakomodir hak masyarakat yaitu perempuan dan anak-anak,” LINK: http://gmki.or.id/2018/12/13/desak-pemerintah-sahkan-ruu-pks-gmki-medan-dpr-ri-jangan-diam/… #GMKI #UOUS #GMKINews"
2018-12-12T13:54:06.000Z,"Saya selaku Anggota Komite I DPD RI akan memperjuangkan semua RUU yg menjadi kebutuhan daerah guna meningkatkan pembangunan & kesejahteraan rakyat terutama di daerah tertinggal,agar dapat diakomodir Pemerintah & DPR RI untuk disahkan dan direalisasikan. http://m.rri.co.id/bengkulu/post/berita/610506/daerah/wujudkan_kesejahteraan_rakyat_dpd_ri_segera_rampungkan_pembahasan_sejumlah_ruu.html…"
2018-12-12T13:02:33.000Z,Hapus fraksi di dpr Dpr bukan tempat partai politik disitu wakil rakyat dan untuk kepentingan rakyat Saya tdk akn memilih jima ada fraksi lartai di dpr Kebijakan partai diluar dpr bkn didlm dpr Di dpr kebijakan rakyat karna mereka wakil rakyat
2018-12-12T11:36:11.000Z,"Memimpin Tim Pemantau DPR RI Terhadap Pelaksanaan Undang-Undang Otonomi Khusus Aceh, Papua dan Keistimewaan DIY ke Provinsi Aceh. https://youtu.be/IjE8uJ6mIEc"
2018-12-12T11:29:31.000Z,"Memimpin Tim Pemantau DPR RI Terhadap Pelaksanaan Undang-Undang Otonomi Khusus Aceh, Papua dan Keistimewaan DIY ke Provinsi Aceh."
2018-12-12T11:13:08.000Z,Silaturrahmi Miq ade CALEG DPR RI NO. 2 Dapil LOMBOK bersama tokoh masyarakat Lantan BatuKliang Utara. #Memperjuangkan Aspirasi Rakyat# https://instagram.com/p/BrSQE1mld8T/?utm_source=ig_twitter_share&igshid=139i1qx4f8fk9…
2018-12-12T08:46:02.000Z,"Berikan kebijakan kepada Semua Pendamping Desa agar mereka menjadi PNS, siap menangkan Jokowi presiden, Pak Eko jadi DPR RI"
2018-12-12T06:18:06.000Z,#RT @bilikkaca: RT @KabarGolkarCom: Ketua @DPR_RI @bambangsoesatyo mengatakan Indonesia sudah menunjukkan kepada dunia bahwa Bangsa ini sudah bergerak maju melalui kebijakan sebuah satu peta #SuaraRakayatSuaraGolkar https://pic.x.com/CLfon3Estt
2018-12-12T05:29:31.000Z,"Masih ada yg ngeganjel juga dari usulan PSI. Cuma aku males kemaren2 nanggapin :)) itu tentang usul pelaporan reses anggota dpr. Lah selama ini emang ada laporan reses kan yak. Itu sidang paripurna penyampaian laporan reses itu apaan, itu terbuka untk umum ada media2 diundang jg"
2018-12-12T05:28:23.000Z,#RT @bilikkaca: RT @KabarGolkarCom: Ketua @DPR_RI @bambangsoesatyo mengatakan Indonesia sudah menunjukkan kepada dunia bahwa Bangsa ini sudah bergerak maju melalui kebijakan sebuah satu peta #SuaraRakayatSuaraGolkar https://pic.x.com/oaCEtGiUd0
2018-12-12T04:50:20.000Z,#RT @bilikkaca: RT @KabarGolkarCom: Ketua @DPR_RI @bambangsoesatyo mengatakan Indonesia sudah menunjukkan kepada dunia bahwa Bangsa ini sudah bergerak maju melalui kebijakan sebuah satu peta #SuaraRakayatSuaraGolkar https://pic.x.com/UOGR72S1EO
2018-12-12T03:59:28.000Z,"Dari pada anggota @DPR_RI sejak dulu amatiran cuma menyelesaikan 4 RUU yg telah di sah kan dalam kurung 4 tahun gmn mau di gaji oleh rakyat kalau wakilnya gini , rakyat INDONESIA setujuh rencana @KPK_RI kalau anggota @DPR_RI tdk di gaji jika tdk kerja nyata"
2018-12-12T02:54:32.000Z,"Lahir & besar di dunia musik, membuat @DIRLYofficial punya keinginan memajukan industri musik. Dia bertekad menangkan Pemilu 2019 agar bisa duduk di Komisi X DPR RI, sehingga bisa buat kebijakan yang mendorong kemajuan industri kreatif termasuk musik. #CalegPerindo #9Perindo"
2018-12-12T02:44:56.000Z,RUU Daerah Kepulauan Ingin Hapus Ketimpangan http://dpr.go.id/berita/detail/id/23239/t/RUU+Daerah+Kepulauan+Ingin+Hapus+Ketimpangan…
2018-12-11T22:16:36.000Z,Kalo gitu sdr.fadli zon kau mundur juga.kau sdh GAGAL juga sbgai wakil rakyat.RUU tdk selesai2.
2018-12-11T16:32:28.000Z,KETUA Komisi I DPR RI Abdul Kharis Almasyhari menilai perlu adanya sosialisasi lebih jauh terkait Undang-undang (UU) Nomor 14 Tahun 2008 tentang Keterbukaan Informasi Publik.... https://jurnalindependen.com/2018/12/11/perlunya-sosialisasi-uu-keterbukaan-informasi-publik/…
2018-12-11T16:30:33.000Z,"Ya namanya juga oposisi, masa jilat2 pemerintah. Lihat dulu gimana PDIP ketika jaman SBY? DPR itu wakil rakyat, dan saya yakin banyak rakyat yang sependapat, jika iya maka justru FZ sedang menjalankan fungsinya dengan baik, mewakili rakyat, menyalurkan aspirasi rakyat."
2018-12-11T16:22:40.000Z,Gaji PNS naik 5% pada 2019. Anggaran untuk kenaikan gaji tersebut sudah disahkan dalam Undang-Undang APBN 2019 lewat paripurna di DPR RI. https://finance.detik.com/infografis/d-4338900/perjalanan-gaji-pns-dari-waktu-ke-waktu?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikfinance&utm_source=Twitter#Echobox=1544545129…
2018-12-11T14:47:25.000Z,"Pemerintah dan DPR RI, khususnya Komisi I berencana membahas Rancangan Undang-Undang Perlindungan Data Pribadi pada bulan Januari 2019 nanti. (odp-pr) http://politik.suarasurabaya.net/news/2018/213930-RUU-Perlindungan-Data-Pribadi-Mulai-Dibahas-Januari-2019…"
2018-12-11T13:21:30.000Z,"@DPR_RI lebih baik review kebijakan bebas visa Indonesia dibanding merespon petisinya @maimonh. Trust me, there are A LOT of more important things to be discussed than... criticizing someone's fashion?? Is that how you guys spend our taxes???"
2018-12-11T11:16:29.000Z,Berita terbaru: Sekda Bitung Temui Tim Pansus RUU DPR RI http://bit.ly/2QP8wUU
2018-12-11T09:36:31.000Z,http://aksi.id/artikel/34678/Jokowi-Luncurkan-Geoportal-Kebijakan-Satu-Peta… @kemenhub151 @jokowi @KemenPU @PerekonomianRI @atr_bpn @Kemendagri_RI @DPR_RI @DPDRI
2018-12-11T09:34:55.000Z,"Ketua Fraksi Nasdem DPR RI, Ahmad HM Ali Tegas menolak RUU BUMN. @NasDem @DPWNasdemDIY @PemudaNasDem @BAHU_NasDem @NasDemSmd @NasDemMedan @DPPNasDem http://beritasatu.com/bisnis/527121-fraksi-nasdem-tolak-revisi-uu-bumn.html…"
2018-12-11T09:09:16.000Z,Perlu Diskresi Kebijakan Bantu PTPN Perpanjang HGU http://dpr.go.id/berita/detail/id/23229/t/Perlu+Diskresi+Kebijakan+Bantu+PTPN+Perpanjang+HGU…
2018-12-11T08:13:32.000Z,Sivitas Akademika IAIN Tulungagung mendukung penuh pengesahan RUU Penghapusan Kekerasan Seksual.... @DPR_RI #HearMeToo #RUUPKS
2018-12-11T06:44:22.000Z,Itu RUU banyak yg belum diselesaikan o/ anggota DPR. Bubarkan saja DPR..!!!
2018-12-11T05:20:52.000Z,DPR RI hanya menghasilkan Dua Undang Undang selama 2018. Tragis...!
2018-12-11T04:04:53.000Z,"Tim Kunker Pansus RUU Daerah Kepulauan DPR RI menggelar pertemuan dengan Pemda Sulawesi Utara, DPRD Sulut, DPRD Kabupaten/Kota Sulut, Akademisi, serta perwakilan tokoh dan masyarakat adat dalam rangka menyerap aspirasi RUU Daerah Kepulauan, Senin, 10 Desember 2018. #KunkerDPR"
2018-12-11T02:55:29.000Z,"»» Apa c yang dibanggakan dari DPR...?? »» Buat Undang2, terus sebagai wakil rakyat, terus menampung aspirasi rakyat dll Hasilnya.....??? Contoh aja sis...UU ITE produk gagal kan... Pelanggaran HAM jg engga jelas.... »» Jawaban saya....tidak usah banyak anggota kaleeee...."
2018-12-10T16:00:17.000Z,ANGGOTA Komisi IV DPR RI Erislan meminta agar Revisi Undang-Undang Nomor 5 Tahun 1990 tentang Konservasi Sumber Daya Alam dan Ekosistem perlu dirumuskan kembali secara mendalam melalui keterpaduan... https://jurnalindependen.com/2018/12/09/revisi-uu-ksda-harus-komprehensif/…
2018-12-10T15:39:21.000Z,Menteri Agraria dan Tata Ruang (ATR) Sofyan Djalil mengatakan saat ini aturan tersebut dalam tahap pembicaraan di Dewan Perwakilan Rakyat (DPR). http://bit.ly/2G6YCde
2018-12-10T14:55:03.000Z,[INFOGRAFIS I] Evaluasi Penanganan RUU Dalam Prolegnas RUU Prioritas Tahun 2018 RUU yang sudah disetujui menjadi Undang-Undang. #RUUPrioritas2018 #Prolegnas2018
2018-12-10T14:43:17.000Z,"Hari ini, @KomisiIX DPR RI menggelar Raker dengan agenda pembahasan DIM RUU tentang Kebidanan terkait ""Konsil Kebidanan"" di Ruang Rapat Komisi IX DPR RI (10/12). Turut mengundang Kemenkes, Kemdagri, Kemnaker, Kemenkumham, Kemristek Dikti, dan Kemenpan RB."
2018-12-10T14:37:21.000Z,"Sindir DPR RI, Yusril: Setahun Cuma Buat Dua Undang-undang | Mana Zonk Sibuk BIKIN puisi Tak mutu http://Kabarpolitik.com http://kabarpolitik.com/sindir-dpr-ri-yusril-setahun-cuma-buat-dua-undang-undang/… @fadlizon @DPR_RI @B_prasetyo1 @Winardhi2617 @ztw868992 @cadarmerah @McKayAudy @NGOBUSH3"
2018-12-10T14:33:37.000Z,"Sindir DPR RI, Yusril: Setahun Cuma Buat Dua Undang-undang | Mana Zonk Sibuk BIKIN puisi Tak mutu http://Kabarpolitik.com http://kabarpolitik.com/sindir-dpr-ri-yusril-setahun-cuma-buat-dua-undang-undang/… @fadlizon @DPR_RI @sirajapadoha @Ze_sukma @hasrat_qalbu @Cuma_Rofiq"
2018-12-10T14:10:30.000Z,Menteri Agraria dan Tata Ruang (ATR) Sofyan Djalil mengatakan saat ini aturan tersebut dalam tahap pembicaraan di Dewan Perwakilan Rakyat (DPR). http://bit.ly/2E9Rday
2018-12-10T13:41:11.000Z,Perlu ada undang-undang untuk SEMUA wakil rakyat isytihar harta https://johortimes.my/2018/12/10/perlu-ada-undang-undang-untuk-semua-wakil-rakyat-isytihar-harta/…
