no,timestamp,teks,teks_processed,teks_translated
4544,2017-11-29T12:10:00.000Z,Anggota DPR Fraksi PAN Menerima Aduan pengusaha terumbu karang terkait kebijakan Menteri Susi,anggota DPR fraksi KAPAN menerima aduan pengusaha terumbu karang terkait kebijakan menteri susi,DPR members from the KAPAN faction received complaints from coral reef entrepreneurs regarding Minister Susi's policies
4545,2017-11-29T08:53:56.000Z,Betul orang jawa bersatu merampok pemerintahan pusat indonesia Buktinya yaitu saya tidak diberi penghargaan Dipasal undang undang no tahun tentang kepemudaan bahwa presiden r i memberi penghargaan kepada orang berprestasi,banget orang jawa bersatu merampok pemerintahan pusat indonesia buktinya yaitu saya tidak diberi penghargaan dipasal undang undang no tahun tentang kepemudaan bahwa presiden r i memberi penghargaan kepada orang berprestasi,The Javanese really united to rob the Indonesian central government. The proof is that I was not given an award in the article of Law no.
4546,2017-11-29T08:22:13.000Z,Wakil ketua Badan Kerjasama Antar Parlemen DPR RI Rofi Munawar beberapa hari lalu memperingatkan,wakil ketua badan kerjasama antar parlemen DPR RI rofi munawar beberapa hari lalu memperingatkan,"Deputy chairman of the DPR RI's inter-parliamentary cooperation body, Rofi Munawar, warned several days ago"
4547,2017-11-29T07:35:07.000Z,Penyempurnaan RUU Serah Simpan Karya Cetak Karya Rekam Karya Elektronik diharapkan makin meningkatkan kesadaran masyarakat tentang arti penting serah simpan karya anak anak bangsa Ini mendukung perwujudan koleksi nasional akan karya karya penting berharga KomisiX,penyempurnaan RUU serah simpan karya cetak karya rekam karya elektronik diharapkan makin meningkatkan kesadaran masyarakat tentang arti penting serah simpan karya anak anak bangsa ini mendukung perwujudan koleksi nasional akan karya karya penting berharga komisix,"It is hoped that the refinement of the bill on handing over of printed works, electronic works of recording, will further increase public awareness about the importance of handing over the works of the nation's children to support the creation of a national collection of important works of commission value."
4548,2017-11-28T14:50:58.000Z,Sentilan Jokowi Dulu UU di Indonesia Banyak Titipan titipan Presiden Jokowi menyebutkan Undang undang UU yang lahir dari tangan Dewan Perwakilan Rakyat DPR dulu banyak titipan dari pihak pihak tertentu,sentilan jokowi dulu UU di indonesia banyak titipan titipan presiden jokowi menyebutkan undang undang UU yang lahir dari tangan dewan perwakilan rakyat DPR dulu banyak titipan dari pihak pihak tertentu,"Jokowi's first glimpse: Laws in Indonesia used to be heavily entrusted by President Jokowi, saying that laws that were born from the hands of the House of Representatives, DPR, used to be entrusted to certain parties."
4549,2017-11-28T13:41:14.000Z,Setuju dgn kebijakan dan Senator Ibu menuju DKI Jakarta yg lebih bermartabat,setuju dengan kebijakan dan senator ibu menuju DKI jakarta yang lebih bermartabat,agree with the policies and senators towards a more dignified DKI Jakarta
4550,2017-11-28T09:44:05.000Z,Komisi I DPR Kritisi Kebijakan Registrasi Pelanggan Jasa Telekomunikasi,komisi i DPR kritisi kebijakan registrasi pelanggan jasa telekomunikasi,DPR Commission I criticizes telecommunications service customer registration policy
4551,2017-11-28T09:30:19.000Z,Berita Terkini Ada Greget di PMI Jateng Komisi IX DPR RI Gali Masukan tentang RUU Palang Merah,berita terkini ada greget di PMI jateng komisi IX DPR RI gali masukan tentang RUU palang merah,"The latest news is that there is excitement at PMI Central Java, Commission IX DPR RI seeking input regarding the Red Cross Bill"
4552,2017-11-28T09:08:59.000Z,Berita Terbaru Ada Greget di PMI Jateng Komisi IX DPR RI Gali Masukan tentang RUU,berita terbaru ada greget di PMI jateng komisi IX DPR RI gali masukan tentang RUU,"The latest news is that there is excitement at PMI Central Java, Commission IX DPR RI seeking input on the bill"
4553,2017-11-28T07:29:37.000Z,DUKUNG Betul tak ada pemasukan Negara Komisi I DPR akan Evaluasi Kebijakan Bebas Visa,DUKUNG banget tak ada pemasukan negara komisi i DPR akan evaluasi kebijakan bebas visa,"Very SUPPORTED of no state income, the DPR Commission will evaluate the visa-free policy"
4554,2017-11-28T06:57:11.000Z,Kunjunga Kerja Spesifik Komisi IX DPR RI ke Provinsi Sumut Tentang Panja RUU Kepalangmerahan Selasa,kunjunga kerja spesifik komisi IX DPR RI ke provinsi sumut tentang panja RUU kepalangmerahan selasa,Special working visit of Commission IX DPR RI to North Sumatra province regarding the working committee on the Red Head Bill on Tuesday
4555,2017-11-28T06:18:29.000Z,presiden menteri pejabat pemerintah pusat indonesia merampok pemerintahan indonesia karena saya tidak diberikan penghargaan pasal undang undang no tahun tentang kepemudaan,presiden menteri pejabat pemerintah pusat indonesia merampok pemerintahan indonesia karena saya tidak diberikan penghargaan pasal undang undang no tahun tentang kepemudaan,"President, Minister, Indonesian Central Government Official Robbed the Indonesian Government Because I Was Not Awarded Article of Law No. Year on Youth"
4556,2017-11-28T05:53:27.000Z,tugas MPR?DPR RI adalah melaksanakan undang undang iya benar pemerintah pusat indonesia serta orang jawa bersatu merampok pemerintahan indonesia saya tidak diberikan penghargaan berarti pemerintah pusat indonesia merampok pemerintahan indonesia,tugas MPR ? DPR RI adalah melaksanakan undang undang iya banget pemerintah pusat indonesia serta orang jawa bersatu merampok pemerintahan indonesia saya tidak diberikan penghargaan berarti pemerintah pusat indonesia merampok pemerintahan indonesia,"MPR duties? The Republic of Indonesia's DPR is implementing the law, that's right, the Indonesian central government and the Javanese united to rob the Indonesian government. I was not given an award, which means the Indonesian central government robbed the Indonesian government."
4557,2017-11-28T03:41:19.000Z,Dialog Panja Komisi IX DPR RI untuk RUU Kepalangmerahan di PMI Jateng,dialog panja komisi IX DPR RI untuk RUU kepalangmerahan di PMI jateng,DPR RI Commission IX committee dialogue regarding the red head bill at PMI Central Java
4558,2017-11-28T02:22:04.000Z,DPR akan Evaluasi Kebijakan Bebas Visa JAKARTA EDUNEWS ID Ketua Komisi I Dewan Perwakilan Rakyat DPR,DPR akan evaluasi kebijakan bebas visa JAKARTA EDUNEWS ID ketua komisi i dewan perwakilan rakyat DPR,The DPR will evaluate the visa-free policy JAKARTA EDUNEWS ID chairman of commission i of the DPR people's representative council
4559,2017-11-27T22:46:50.000Z,Analog Switch Off ASO kom,analog switch off ASO kom,analog switch off ASO comm
4560,2017-11-27T22:42:51.000Z,Percepat Pembahasan dan Pengesahan RUU Penyiaran TV Digital Analog Switch Off ASO kom,percepat pembahasan dan pengesahan RUU penyiaran TV digital analog switch off ASO kom,speed up the discussion and ratification of the digital analog TV broadcasting bill switch off ASO kom
4561,2017-11-27T21:58:01.000Z,Komisi I DPR akan Evaluasi Kebijakan Bebas Visa,komisi i DPR akan evaluasi kebijakan bebas visa,DPR Commission I will evaluate the visa-free policy
4562,2017-11-27T14:11:04.000Z,Kunker DPR RI terkait RUU Kepalangmerahan di Posko Tanah Ampo smoga segera di sahkan yaaa SavePMI sahkan RUUKepalangmerahan sebagai jaminan perlindungan bagi petugas Palang Merah SiagaGunungAgung ErupsiGunungAgung PMISiapBantu,kunker DPR RI terkait RUU kepalangmerahan di posko tanah ampo semoga segera di sahkan ya savepmi sahkan ruukepalangmerahan sebagai jaminan perlindungan bagi petugas palang merah siagagunungagung erupsigunungagung pmisiapbantu,"DPR RI meeting regarding the Red Cross Bill on the Tanah Ampo Command Post, hopefully it will be ratified soon, savepmi legalizes the Red Cross Bill as a guarantee of protection for Red Cross officers on alert for the eruption of Gunungungagung Pmisiaphelp"
4563,2017-11-27T12:01:02.000Z,DPR Pembahasan RUU Palang Merah Tinggal Tahap Finalisasi,DPR pembahasan RUU palang merah tinggal tahap finalisasi,The DPR's discussion of the Red Cross Bill is just in the finalization stage
4564,2017-11-27T06:39:51.000Z,Info Terbaru Sebelum Terapkan Kebijakan Cost Sharing has been published on jangan lupa kunjungi ya sob,info terbaru sebelum terapkan kebijakan cost sharing has been published on jangan lupa kunjungi ya sob,"The latest information before implementing the cost sharing policy has been published on, don't forget to visit, friend"
4565,2017-11-27T05:41:47.000Z,Ketia Panja Komisi IX DPR RI untuk RUU Kepalangmerahan meninjau UTD PMI Kota Semarang,ketia panja komisi IX DPR RI untuk RUU kepalangmerahan meninjau UTD PMI kota semarang,when the DPR RI Commission IX working committee for the red head bill reviewed the PMI UTD for the city of Semarang
4566,2017-11-27T02:22:28.000Z,Majelis Pers MPI Ajukan Improvement Revitalisasi Undang Undang Tentang Pers Ke DPR RI,majelis pers MPI ajukan improvement revitalisasi undang undang tentang pers ke DPR RI,The MPI press council proposes improvements to the revitalization of the law on the press to the DPR RI
4567,2017-11-26T02:26:39.000Z,Anggota Komisi III DPR RI mengisi kegiatan reses bersama Polres Magelang dan,anggota komisi II DPR RI mengisi kegiatan reses bersama polres magelang dan,members of Commission II DPR RI filled in recess activities with the Magelang Police and
4568,2017-11-26T01:01:12.000Z,Selanjutnya pak Taufan ketua menyatakan dukungannya terhadap RUU Penghapusan Kekerasan Seksual! GerakBersama,selanjutnya pak taufan ketua menyatakan dukungannya terhadap RUU penghapusan kekerasan seksual ! gerakbersama,"Next, Mr. Taufan, the chairman, expressed his support for the bill to eliminate sexual violence! move together"
4569,2017-11-26T00:55:17.000Z,Ibu Ami Ammy Amalia anggota menjelaskan tentang kekhususan RUU Penghapusan Kekerasan Seksual! GerakBersama,ibu ami ammy amalia anggota menjelaskan tentang kekhususan RUU penghapusan kekerasan seksual ! gerakbersama,Ibu Ami Ammy Amalia member explains the specifics of the bill on the elimination of sexual violence! move together
4570,2017-11-25T17:15:37.000Z,Pak didukung juga pak agar DPR RI segera mensahkan RUU Penghapusan Kekerasan Seksual,pak didukung juga pak agar DPR RI segera mensahkan RUU penghapusan kekerasan seksual,"Sir, I also support the DPR RI to immediately pass the Bill on the Elimination of Sexual Violence"
4571,2017-11-25T09:18:00.000Z,Klo massa reses anggota dpr itu ditugaskan menemui pemilihnya di dapil masing masing untuk menyerap aspirasi tong dapil itu ya rakyat bukan jin tong,jika massa reses anggota dpr itu ditugaskan menemui pemilihnya di dapil masing masing untuk menyerap aspirasi tong dapil itu ya rakyat bukan jin tong,"if the members of the DPR recess are tasked with meeting their voters in their respective electoral districts to absorb the aspirations of the electoral district, then the people are not jin tong"
4572,2017-11-25T07:24:20.000Z,Di reuni nanti akan terlihat niat orang orang itu berkumpul ada yang bilang nasi bungkus karena membela agama kalau memang membela agama maka harusnya tema demo bsk adalah menyampaikan aspirasi ke anggota DPR untuk mereka membuat undang undang berdasarkan hukum Islam,di reuni nanti akan terlihat niat orang orang itu berkumpul ada yang bilang nasi bungkus karena membela agama jika memang membela agama maka harusnya tema demo besok adalah menyampaikan aspirasi ke anggota DPR untuk mereka membuat undang undang berdasarkan hukum islam,"At the reunion, it will be seen that people's intention to gather is that some say the rice is packed because they are defending religion. If they are defending religion, then the theme of tomorrow's demonstration should be to convey aspirations to members of the DPR so that they can make laws based on Islamic law."
4573,2017-11-25T07:18:31.000Z,Menegakkan hukum Islam di Indonesia tidak lah harus mengubah idiologi negara ini karena pada dasarnya Pancasila telah mencakup kehidupan beragama di dalam nya sekarang tugas kita hanya meminta wakil rakyat DPR untuk membuat undang undang nya dprmautidak,menegakkan hukum islam di indonesia tidak lah harus mengubah idiologi negara ini karena pada dasarnya pancasila telah mencakup kehidupan beragama di dalam nya sekarang tugas kita hanya meminta wakil rakyat DPR untuk membuat undang undang nya dprmautidak,"enforcing Islamic law in Indonesia does not have to change the ideology of this country because basically Pancasila already includes religious life in it, now our task is only to ask the people's representatives in the DPR to make the law whether they like it or not."
4574,2017-11-25T05:33:18.000Z,anggota DPR pada Desember akan memasuki reses ke daerah pemilihan masing masing yang berlangsung hingga Januari jadi penggantian panglima TNI harus dilakukan bulan ini ProsesCalonPanglima,anggota DPR pada desember akan memasuki reses ke daerah pemilihan masing masing yang berlangsung hingga januari jadi penggantian panglima TNI harus dilakukan bulan ini prosescalonpanglima,"DPR members will enter a recess in their respective electoral districts in December, which will last until January, so the replacement of the TNI commander must be carried out this month, the process for candidates for commander-in-chief"
4575,2017-11-25T03:31:58.000Z,Hehe klo gubernur mewakili propinsi klo anggota DPR mewakili rakyat dapilnya oleh karena itu klo lg reses mereka akan menemui pemilihnya di dapilnya masing masing untuk mendengar aspirasi kostituenya brayy,hehe jika gubernur mewakili propinsi jika anggota DPR mewakili rakyat dapilnya oleh karena itu jika lagi reses mereka akan menemui pemilihnya di dapilnya masing masing untuk mendengar aspirasi kostituenya brayy,"hehe, if the governor represents the province, if members of the DPR represent the people of their electoral district, therefore, when there is a recess, they will meet their voters in their respective electoral districts to hear the aspirations of their constituents, brayy"
4576,2017-11-25T03:15:13.000Z,Bantu Sebarkan Like Dan Komentar Sampai Vidio Ini Dilihat Oleh Pemangku Kebijakan Di Negeri Ini KRISIS AIR BERSIH Cc,bantu sebarkan like dan komentar sampai vidio ini dilihat oleh pemangku kebijakan di negeri ini KRISIS AIR BERSIH cc,help spread likes and comments until this video is seen by policy makers in this country CLEAN WATER CRISIS cc
4577,2017-11-24T20:48:11.000Z,Sekarang Topikmya E KTP Bung ? Mau Lippo Mau Garuda Mau Pelindo Mau BLBI DLL ? Kenapa Baru Ngoceh Skrg ? Dulu Anda Kemana ? Jgn Kau Rusak Konsentrasi KPK Yg Wajib Fokus Kasus E KTP Yg Merusak Citra DPR RI dan Telah Mengkhianati Aspirasi Rakyat ?,sekarang topikmya e KTP bung ? mau lippo mau garuda mau pelindo mau BLBI DLL ? kenapa baru mengoceh sekarang ? dulu anda kemana ? jangan kau rusak konsentrasi KPK yang wajib fokus kasus e KTP yang merusak citra DPR RI dan telah mengkhianati aspirasi rakyat ?,"Now the topic is e-KTP, bro? Want Lippo, Garuda, Pelindo, BLBI, etc.? why are you babbling now? where did you go before? Don't you destroy the concentration of the Corruption Eradication Commission which must focus on the e-KTP case which has damaged the image of the DPR RI and has betrayed the aspirations of the people?"
4578,2017-11-24T02:14:45.000Z,Ada lobby di KPK Uang dan kekuasaan,ada lobby di KPK uang dan kekuasaan,There is a lobby at the KPK for money and power
4579,2017-11-24T13:33:03.000Z,Penandatanganan KUA PPAS Tahun Mirip Rapat Paripurna Langgar Tatib,penandatanganan KUA PPAS tahun mirip rapat paripurna langgar tatib,The signing of the KUA PPAS this year is similar to a plenary meeting breaking the rules
4580,2017-11-24T12:50:10.000Z,Panja RUU Kepalangmerahan Soroti Keterlibatan Ormas,panja RUU kepalangmerahan soroti keterlibatan ormas,The working committee on the Red Heading Bill highlights the involvement of mass organizations
4581,2017-11-24T11:51:07.000Z,Penandatanganan KUA PPAS Tahun,penandatanganan KUA PPAS tahun,signing of KUA PPAS year
4582,2017-11-24T09:11:59.000Z,PRT sangat Berperan penting dalam kehidupan sehari tapi tidak di anggap keberadaan nya Kami juga pekerja PRTbukanpembantu PRTadalahpekerja sahkanRUUPRT,PRT sangat berperan penting dalam kehidupan sehari tetapi tidak di anggap keberadaan nya kami juga pekerja prtbukanpembantu prtadalahpekerja sahkanruuprt,"Domestic workers play a very important role in everyday life but their existence is not considered. We are also domestic workers, not domestic helpers, but also legal workers."
4583,2017-11-24T08:11:35.000Z,Di Indonesia potensi EBT sangat banyak dan dengan mengingat bahwa harga listrik EBT bisa kompetitif maka sebenarnya EBT sangat mungkin berkembang namun sayangnya inkonsistensi kebijakan tidak mendukung iklim investasi menjadi positif Hal ini perlu diperhatikan oleh,di indonesia potensi EBT sangat banyak dan dengan mengingat bahwa harga listrik EBT dapat kompetitif maka sebenarnya EBT sangat mungkin berkembang tetapi sayangnya inkonsistensi kebijakan tidak mendukung iklim investasi menjadi positif hal ini perlu diperhatikan oleh,"In Indonesia, the potential for EBT is enormous and considering that the price of EBT electricity can be competitive, it is actually very possible for EBT to develop, but unfortunately policy inconsistencies do not support a positive investment climate. This needs to be paid attention to by"
4584,2017-11-24T06:31:52.000Z,Kebijakan Proteksionisme Trump Ancaman Bagi Ekonomi Asia DPR_RI,kebijakan proteksionisme trump ancaman bagi ekonomi asia DPR_RI,Trump's protectionist policy is a threat to the Asian economy DPR_RI
4585,2017-11-24T04:05:55.000Z,Wakil Ketua Komisi IX DPR RI Keterlibatan Ormas Dalam RUU Kepalangmerahan berdampak positif,wakil ketua komisi IX DPR RI keterlibatan ormas dalam RUU kepalangmerahan berdampak positif,"Deputy chairman of Commission IX DPR RI, the involvement of mass organizations in the Red Cross Bill has had a positive impact"
4586,2017-11-24T02:04:14.000Z,Wakil Ketua Komisi IX DPR RI Keterlibatan Ormas Dalam RUU Kepalangmerahan berdampak,wakil ketua komisi IX DPR RI keterlibatan ormas dalam RUU kepalangmerahan berdampak,Deputy chairman of Commission IX DPR RI involvement of mass organizations in the Red Cross Bill has had an impact
4587,2017-11-24T01:15:01.000Z,BKSAP Kebijakan Trump Ancaman Bagi Ekonomi Asia,BKSAP kebijakan trump ancaman bagi ekonomi asia,Trump's BKSAP policy is a threat to the Asian economy
4588,2017-11-24T00:07:47.000Z,Plus Minus Keterlibatan Ormas Dalam RUU Kepalangmerahan,plus minus keterlibatan ormas dalam RUU kepalangmerahan,pluses and minuses of involvement of mass organizations in the red head bill
4589,2017-11-23T13:25:03.000Z,Sejak beberapa tahun lalu Saya berketapan tidak penting wakil rakyat Bubarkan saja Ganti pilih kebijakan oleh rakyat langsung,sejak beberapa tahun lalu saya berketapan tidak penting wakil rakyat bubarkan saja ganti pilih kebijakan oleh rakyat langsung,Several years ago I decided that it was not important for the people's representatives to just disband and instead choose policies directly by the people
4590,2017-11-23T08:24:42.000Z,seharusnya kebijakan yg sdh baik jangan diubah tdk akan merendahkan harga diri bpk tata saja yg lain yg belum tersentuh,seharusnya kebijakan yang sudah baik jangan diubah tidak akan merendahkan harga diri bpk tata saja yang lain yang belum tersentuh,"Don't change policies that are already good, don't lower your self-esteem, just arrange others that haven't been touched"
4591,2017-11-23T08:11:04.000Z,Daripada Yang dibubarkan lebih baik aja yang dibubarkan gak ada guna dan fungsinya juga tidak bisa menyerap aspirasi rakyat tapi lebih menyerap aspirasi partai atau golongan saja,daripada yang dibubarkan lebih baik saja yang dibubarkan tidak ada guna dan fungsinya juga tidak dapat menyerap aspirasi rakyat tetapi lebih menyerap aspirasi partai atau golongan saja,"Rather than being disbanded, it would be better if disbanded had no use or function and could not absorb the aspirations of the people but rather absorb the aspirations of the party or group."
4592,2017-11-23T08:00:20.000Z,Meneruskan Pembahasan Panja RUU Kepalangmerahan Komisi IX DPR RI dengan Pemerintah Kamis,meneruskan pembahasan panja RUU kepalangmerahan komisi IX DPR RI dengan pemerintah kamis,continuing the discussion of the DPR RI Commission IX Red Head Red Cross Bill with the government on Thursday
4593,2017-11-23T07:18:48.000Z,Akan tetapi DPR RI terlihat tidak serius dalam menyikapi draft RUU ini terlihat dari usaha usaha menghilangkan beberapa poin penting dalam draft RUU yang diajukan oleh KP,akan tetapi DPR RI terlihat tidak serius dalam menyikapi draft RUU ini terlihat dari usaha usaha menghilangkan beberapa poin penting dalam draft RUU yang diajukan oleh KP,"However, the DPR RI does not appear to be serious in responding to this draft bill, as can be seen from efforts to omit several important points in the draft bill submitted by KP."
4594,2017-11-23T07:18:08.000Z,Dewasa ini kekerasan seksual tidak hanya dialami oleh orang dewasa melainkan juga oleh anak kecil Komnas Perempuan telah menyerahkan draft RUU Penghapusan Kekerasan Seksual kepada DPR RI agar RUU tsb bisa disahkan sehingga pelaku kekerasan seksual bisa diadili secara hukum,dewasa ini kekerasan seksual tidak hanya dialami oleh orang dewasa melainkan juga oleh anak kecil komnas perempuan telah menyerahkan draft RUU penghapusan kekerasan seksual kepada DPR RI agar RUU tersebut dapat disahkan sehingga pelaku kekerasan seksual dapat diadili secara hukum,"Nowadays, sexual violence is not only experienced by adults but also by small children. The National Commission on Violence Against Women has submitted a draft bill on the elimination of sexual violence to the DPR RI so that the bill can be passed so that perpetrators of sexual violence can be prosecuted legally."
4595,2017-11-23T06:42:20.000Z,c tidak lagi memenuhi syarat sebagai anggota DPR sebagaimana ketentuan mengenai syarat calon d anggota DPR yang diatur dalam undang undang mengenai pemilihan umum anggota DPR DPD dan DPRD dan atau,sih tidak lagi memenuhi syarat sebagai anggota DPR sebagaimana ketentuan mengenai syarat calon di anggota DPR yang diatur dalam undang undang mengenai pemilihan umum anggota DPR DPD dan DPRD dan atau,"indeed, he no longer meets the requirements as a member of the DPR according to the provisions regarding the requirements for candidates for members of the DPR which are regulated in the law regarding the general election of members of the DPR, DPD and DPRD and/or"
4596,2017-11-23T02:17:37.000Z,Agenda DPR Kamis Pukul WIB Komisi IX DPR RI Rapat Panja RUU Kepalangmerahan agendaDPR,agenda DPR kamis pukul WIB komisi IX DPR RI rapat panja RUU kepalangmerahan agendadpr,DPR agenda Thursday at WIB Commission IX DPR RI working committee meeting on Red Head Bill DPR agenda
4597,2017-11-23T02:15:28.000Z,Agenda DPR Kamis Pukul WIB Komisi XI DPR RI Rapat Panja RUU tentang PNBP agendaDPR,agenda DPR kamis pukul WIB komisi XI DPR RI rapat panja RUU tentang PNBP agendadpr,DPR agenda Thursday at WIB Commission
4598,2017-11-23T02:07:31.000Z,Alasannya sedang reses jadi terlindungi imunitas sebagai anggota DPR RI kontennya kebencian dan provokatif video nya beredar semua bisa menilai isinya sekarang polri tdk memproses bayangkan nanti didepan akan banyak anggota dewan bebas bicara seperti itu dan imun,alasannya sedang reses jadi terlindungi imunitas sebagai anggota DPR RI kontennya kebencian dan provokatif video nya beredar semua dapat menilai isinya sekarang polri tidak memproses bayangkan nanti didepan akan banyak anggota dewan bebas bicara seperti itu dan imun,"the reason is that he is currently on recess so his immunity as a member of the Republic of Indonesia's DPR is protected. The content is hateful and provocative. The video is circulating. Everyone can judge the content. Now the National Police is not processing it. Imagine that in the future, many members of the DPR will be free to talk like that and will be immune."
4599,2017-11-22T13:36:36.000Z,Jangan Sampai Polri Dinilai tak Adil di Kasus Victor,jangan sampai polri dinilai tak adil di kasus victor,Don't let the National Police be judged unfair in Victor's case
4600,2017-11-23T00:51:43.000Z,Waahh skr orang yg dipenjara jadi penentu kebijakan di narkoba dan di dpr ri,waahh sekarang orang yang dipenjara jadi penentu kebijakan di narkoba dan di dpr ri,"Wow, now people who are in prison are deciding policy on drugs and in the Indonesian House of Representatives"
4601,2017-11-22T22:39:51.000Z,bukan undang undang Pilkada tp undang undang MD klo gak salah,bukan undang undang pilkada tetapi undang undang MD jika tidak salah,not the regional election law but the MD law if I'm not mistaken
4602,2017-11-22T22:10:30.000Z,Meskipun saat ini sdh ada Peraturan Menteri No ditandatangani chief akhir yg secara khusus mengatur perlindungan data pribadi pada sistem elektronik sbg langkah jangka pendek kita tetap butuh RUU Perlindungan Data Pribadi,meskipun saat ini sudah ada peraturan menteri no ditandatangani chief akhir yang secara khusus mengatur perlindungan data pribadi pada sistem elektronik sebagai langkah jangka pendek kita tetap butuh RUU perlindungan data pribadi,"Even though there is currently a ministerial regulation no signed by the final chief which specifically regulates the protection of personal data in electronic systems as a short-term measure, we still need a personal data protection bill."
4603,2017-11-22T22:02:41.000Z,Berbicara Perlindungan Data Pribadi ada teman saya dari yg sdh sejak lama menekuninya Dalam berbagai forum kesempatan Wahyudi selalu ingatkan Pemerintah utk serius menggodok menyusun naskah RUU Perlindungan Data Pribadi,berbicara perlindungan data pribadi ada teman saya dari yang sudah sejak lama menekuninya dalam berbagai forum kesempatan wahyudi selalu ingatkan pemerintah untuk serius menggodok menyusun naskah RUU perlindungan data pribadi,"Talking about personal data protection, there is a friend of mine who has been working on it for a long time in various opportunity forums. Wahiddi always reminds the government to seriously work on drafting a draft personal data protection bill."
4604,2017-11-22T21:59:24.000Z,Saat ini naskah RUU Perlindungan Data Pribadi sedang dlm proses finalisasi di Tim Antar Kementerian yg dipimpin oleh segera akan dilakukan proses harmonisasi akhir di Dit Harmonisasi Ditjen PP yg pada waktunya nanti akan disampaikan ke,saat ini naskah RUU perlindungan data pribadi sedang dalam proses finalisasi di tim antar kementerian yang dipimpin oleh segera akan dilakukan proses harmonisasi akhir di dit harmonisasi ditjen PP yang pada waktunya nanti akan disampaikan ke,Currently the text of the personal data protection bill is in the process of being finalized in the inter-ministerial team led by
4605,2017-11-22T21:53:47.000Z,Informasi yg sy dapat penyebab belum lolosnya RUU Perlindungan Data Pribadi ke Prioritas karena banyak RUU yg seharusnya sdh harus dirampungkan di tapi belum kelar juga akhirnya harus dilungsurkan ke Ayo Wakil Rakyat kami bekerjalah lebih giat lagi,informasi yang saya dapat penyebab belum lolosnya RUU perlindungan data pribadi ke prioritas karena banyak RUU yang seharusnya sudah harus dirampungkan di tetapi belum kelar juga akhirnya harus dilungsurkan ke ayo wakil rakyat kami bekerjalah lebih giat lagi,"The information I got is that the reason why the personal data protection bill has not been passed as a priority is because there are many bills that should have been completed but have not yet been completed and finally have to be passed. Come on, our people's representatives, work harder."
4606,2017-11-22T21:46:55.000Z,RUU Penyadapan masuk Prioritas Inisiatif tapi sayang sekali RUU Perlindungan Data Pribadi malah tidak Rancangan Undang undang RUU Penyadapan akhirnya resmi masuk dalam Program Legislasi Nasional Prolegnas di DPR,RUU penyadapan masuk prioritas inisiatif tetapi sayang sekali RUU perlindungan data pribadi malah tidak rancangan undang undang RUU penyadapan akhirnya resmi masuk dalam program legislasi nasional prolegnas di DPR,The wiretapping bill is a priority initiative but unfortunately the personal data protection bill was not even drafted. The wiretapping bill was finally officially included in the National Legislation National Legislation Program in the DPR.
4607,2017-11-22T16:51:44.000Z,Kecelakaan kerja sering terjadi karena Pengawas spesialis yg tdk dibekali alat riksa uji Tdk dibekali nilai juang yg cukup shg berani memberikan pengesahan alat k tanpa turun langsung Paradigma lama pns yg suka gratifikasi,kecelakaan kerja sering terjadi karena pengawas spesialis yang tidak dibekali alat riksa uji tidak dibekali nilai juang yang cukup shg berani memberikan pengesahan alat ke tanpa turun langsung paradigma lama pns yang suka gratifikasi,Work accidents often occur because specialist supervisors who are not equipped with test equipment are not equipped with sufficient fighting values ​​so that they dare to approve the equipment without falling directly into the old paradigm of civil servants who like gratification.
4608,2017-11-22T15:14:07.000Z,Dewan Perwakilan Rakyat DPR tak pernah mewakili Rakyat menerima Aspirasi Rakyat Contoh Fahri Hamxah apa kerjanya ? jika SN jadi Terdakwa FH akan Stres dan Sakit Tinggal tunggu Giliran ! SEMANGAT KPK !!!,dewan perwakilan rakyat DPR tak pernah mewakili rakyat menerima aspirasi rakyat contoh fahri hamxah apa kerjanya ? jika SN jadi terdakwa FH akan stres dan sakit tinggal tunggu giliran ! SEMANGAT KPK ! !,"the people's representative council The DPR never represents the people and accepts the aspirations of the people. For example, Fahri Hamxah, what does it do? If SN becomes the defendant, FH will be stressed and sick, just waiting for his turn! SPIRIT OF THE KPK! !"
4609,2017-11-22T14:47:16.000Z,Komisi II Terima DIM RUU Pertanahan dari Pemerintah,komisi II terima DIM RUU pertanahan dari pemerintah,Commission II receives DIM land bill from the government
4610,2017-11-22T14:43:29.000Z,Kebijakan Bebas Visa Tidak Datangkan Wisatawan Secara Signifikan,kebijakan bebas visa tidak datangkan wisatawan secara signifikan,the visa-free policy does not bring in significant tourists
4611,2017-11-22T09:16:52.000Z,ni bocah mungkin aja suatu saat akan jadi pemuda yg gagah dan siap mencalonkan diri jadi wakil rakyat sehingga dapat merumuskan RUU yg berpihak pada bocah seperti ini karena doi teringat masalalunya,ini bocah mungkin saja suatu saat akan jadi pemuda yang gagah dan siap mencalonkan diri jadi wakil rakyat sehingga dapat merumuskan RUU yang berpihak pada bocah seperti ini karena doi teringat masalalunya,This kid might one day become a dashing young man and be ready to run for office as a people's representative so that he can formulate a bill that favors a kid like this because he remembers his past.
4612,2017-11-22T08:09:04.000Z,DPR RI Tempatkan RUU Pertanahan Jadi Prioritas,DPR RI tempatkan RUU pertanahan jadi prioritas,The DPR RI has placed the land bill as a priority
